t,x,y,z
35.5,38.623,-6.31748,19.9757
35.5125,38.4292,-6.56259,19.9757
35.525,38.2281,-6.80175,19.9757
35.5375,38.0199,-7.03476,19.9757
35.55,37.8047,-7.26139,19.9757
35.5625,37.5829,-7.48145,19.9756
35.575,37.3545,-7.69473,19.9756
35.5875,37.1198,-7.90104,19.9756
35.6,36.879,-8.10019,19.9756
35.6125,36.6323,-8.29201,19.9756
35.625,36.3799,-8.47632,19.9756
35.6375,36.1221,-8.65295,19.9755
35.65,35.8592,-8.82174,19.9755
35.6625,35.5912,-8.98254,19.9755
35.675,35.3186,-9.13521,19.9755
35.6875,35.0414,-9.2796,19.9755
35.7,34.7601,-9.41559,19.9755
35.7125,34.4748,-9.54304,19.9754
35.725,34.1858,-9.66186,19.9754
35.7375,33.8933,-9.77192,19.9754
35.75,33.5977,-9.87314,19.9754
35.7625,33.2991,-9.96541,19.9754
35.775,32.9979,-10.0486,19.9754
35.7875,32.6943,-10.1228,19.9753
35.8,32.3887,-10.1878,19.9753
35.8125,32.0812,-10.2435,19.9753
35.825,31.7722,-10.29,19.9753
35.8375,31.4619,-10.3271,19.9753
35.85,31.1507,-10.3549,19.9752
35.8625,30.8387,-10.3733,19.9752
35.875,30.5264,-10.3824,19.9752
35.8875,30.2139,-10.382,19.9752
35.9,29.9015,-10.3722,19.9752
35.9125,29.5896,-10.353,19.9752
35.925,29.2785,-10.3244,19.9751
35.9375,28.9683,-10.2865,19.9751
35.95,28.6594,-10.2393,19.9751
35.9625,28.352,-10.1828,19.9751
35.975,28.0465,-10.1171,19.9751
35.9875,27.7432,-10.0422,19.9751
36,27.4422,-9.95819,19.975
36.0125,27.1438,-9.86518,19.975
36.025,26.8484,-9.76324,19.975
36.0375,26.5563,-9.65246,19.975
36.05,26.2675,-9.53293,19.975
36.0625,25.9825,-9.40477,19.975
36.075,25.7015,-9.26809,19.9749
36.0875,25.4248,-9.12302,19.9749
36.1,25.1525,-8.96968,19.9749
36.1125,24.8849,-8.80822,19.9749
36.125,24.6224,-8.63878,19.9749
36.1375,24.365,-8.46152,19.9749
36.15,24.1131,-8.27659,19.9748
36.1625,23.8669,-8.08416,19.9748
36.175,23.6266,-7.88442,19.9748
36.1875,23.3924,-7.67753,19.9748
36.2,23.1645,-7.46369,19.9748
36.2125,22.9432,-7.24308,19.9747
36.225,22.7286,-7.01592,19.9747
36.2375,22.521,-6.7824,19.9747
36.25,22.3205,-6.54274,19.9747
36.2625,22.1272,-6.29716,19.9747
36.275,21.9415,-6.04587,19.9747
36.2875,21.7634,-5.7891,19.9746
36.3,21.5931,-5.52709,19.9746
36.3125,21.4308,-5.26008,19.9746
36.325,21.2765,-4.9883,19.9746
36.3375,21.1306,-4.712,19.9746
36.35,20.993,-4.43144,19.9746
36.3625,20.8639,-4.14686,19.9745
36.375,20.7434,-3.85853,19.9745
36.3875,20.6317,-3.5667,19.9745
36.4,20.5288,-3.27164,19.9745
36.4125,20.4348,-2.97362,19.9745
36.425,20.3498,-2.6729,19.9744
36.4375,20.2739,-2.36976,19.9744
36.45,20.2072,-2.06448,19.9744
36.4625,20.1497,-1.75733,19.9744
36.475,20.1015,-1.44859,19.9744
36.4875,20.0626,-1.13853,19.9744
36.5,20.033,-0.827448,19.9743
36.5125,20.0128,-0.515613,19.9743
36.525,20.002,-0.203312,19.9743
36.5375,20.0006,0.109173,19.9743
36.55,20.0086,0.421559,19.9743
36.5625,20.026,0.733562,19.9743
36.575,20.0528,1.0449,19.9742
36.5875,20.0889,1.35529,19.9742
36.6,20.1344,1.66446,19.9742
36.6125,20.1891,1.97211,19.9742
36.625,20.2531,2.27798,19.9742
36.6375,20.3262,2.58179,19.9741
36.65,20.4085,2.88325,19.9741
36.6625,20.4998,3.18211,19.9741
36.675,20.6,3.47808,19.9741
36.6875,20.7091,3.7709,19.9741
36.7,20.827,4.0603,19.9741
36.7125,20.9535,4.34603,19.974
36.725,21.0886,4.62782,19.974
36.7375,21.2321,4.90542,19.974
36.75,21.3839,5.17857,19.974
36.7625,21.5438,5.44703,19.974
36.775,21.7117,5.71056,19.974
36.7875,21.8875,5.96891,19.9739
36.8,22.071,6.22186,19.9739
36.8125,22.262,6.46917,19.9739
36.825,22.4604,6.71063,19.9739
36.8375,22.6659,6.946,19.9739
36.85,22.8785,7.17508,19.9738
36.8625,23.0978,7.39766,19.9738
36.875,23.3237,7.61354,19.9738
36.8875,23.5561,7.82252,19.9738
36.9,23.7946,8.02442,19.9738
36.9125,24.039,8.21905,19.9738
36.925,24.2893,8.40623,19.9737
36.9375,24.545,8.5858,19.9737
36.95,24.806,8.75759,19.9737
36.9625,25.0721,8.92145,19.9737
36.975,25.343,9.07723,19.9737
36.9875,25.6185,9.22478,19.9737
37,25.8982,9.36398,19.9736
37.0125,26.1821,9.4947,19.9736
37.025,26.4697,9.61681,19.9736
37.0375,26.7609,9.73022,19.9736
37.05,27.0554,9.83481,19.9736
37.0625,27.3528,9.93049,19.9735
37.075,27.6531,10.0172,19.9735
37.0875,27.9558,10.0948,19.9735
37.1,28.2607,10.1633,19.9735
37.1125,28.5675,10.2225,19.9735
37.125,28.8759,10.2725,19.9735
37.1375,29.1858,10.3132,19.9734
37.15,29.4967,10.3446,19.9734
37.1625,29.8084,10.3665,19.9734
37.175,30.1206,10.3791,19.9734
37.1875,30.4331,10.3823,19.9734
37.2,30.7455,10.3761,19.9733
37.2125,31.0576,10.3605,19.9733
37.225,31.3691,10.3355,19.9733
37.2375,31.6797,10.3012,19.9733
37.25,31.9891,10.2575,19.9733
37.2625,32.2971,10.2045,19.9733
37.275,32.6033,10.1423,19.9732
37.2875,32.9075,10.0708,19.9732
37.3,33.2095,9.99031,19.9732
37.3125,33.5088,9.90072,19.9732
37.325,33.8054,9.80217,19.9732
37.3375,34.0988,9.69474,19.9732
37.35,34.3889,9.57852,19.9731
37.3625,34.6753,9.45363,19.9731
37.375,34.9579,9.32018,19.9731
37.3875,35.2363,9.17828,19.9731
37.4,35.5103,9.02807,19.9731
37.4125,35.7797,8.86968,19.973
37.425,36.0442,8.70326,19.973
37.4375,36.3035,8.52895,19.973
37.45,36.5575,8.34692,19.973
37.4625,36.8059,8.15733,19.973
37.475,37.0485,7.96034,19.973
37.4875,37.2851,7.75615,19.9729
37.5,37.5154,7.54493,19.9729
37.5125,37.7392,7.32687,19.9729
37.525,37.9564,7.10218,19.9729
37.5375,38.1667,6.87106,19.9729
37.55,38.3699,6.63371,19.9728
37.5625,38.566,6.39035,19.9728
37.575,38.7546,6.1412,19.9728
37.5875,38.9356,5.88649,19.9728
37.6,39.1089,5.62645,19.9728
37.6125,39.2743,5.36131,19.9728
37.625,39.4316,5.09131,19.9727
37.6375,39.5807,4.8167,19.9727
37.65,39.7215,4.53773,19.9727
37.6625,39.8539,4.25465,19.9727
37.675,39.9776,3.96771,19.9727
37.6875,40.0927,3.67718,19.9726
37.7,40.199,3.38332,19.9726
37.7125,40.2963,3.08639,19.9726
37.725,40.3847,2.78667,19.9726
37.7375,40.4641,2.48442,19.9726
37.75,40.5343,2.17992,19.9726
37.7625,40.5953,1.87345,19.9725
37.775,40.6471,1.56528,19.9725
37.7875,40.6896,1.25569,19.9725
37.8,40.7227,0.944963,19.9725
37.8125,40.7465,0.63338,19.9725
37.825,40.7608,0.321223,19.9724
37.8375,40.7658,0.00877391,19.9724
37.85,40.7614,-0.303683,19.9724
37.8625,40.7476,-0.615866,19.9724
37.875,40.7243,-0.927491,19.9724
37.8875,40.6918,-1.23828,19.9724
37.9,40.6498,-1.54794,19.9723
37.9125,40.5986,-1.8562,19.9723
37.925,40.5382,-2.16278,19.9723
37.9375,40.4685,-2.46741,19.9723
37.95,40.3897,-2.7698,19.9723
37.9625,40.3018,-3.06968,19.9722
37.975,40.205,-3.36678,19.9722
37.9875,40.0992,-3.66083,19.9722
38,39.9847,-3.95156,19.9722
38.0125,39.8614,-4.23872,19.9722
38.025,39.7296,-4.52204,19.9722
38.0375,39.5893,-4.80126,19.9721
38.05,39.4406,-5.07613,19.9721
38.0625,39.2838,-5.34641,19.9721
38.075,39.1189,-5.61184,19.9721
38.0875,38.9461,-5.87219,19.9721
38.1,38.7655,-6.12722,19.972
38.1125,38.5773,-6.3767,19.972
38.125,38.3817,-6.62041,19.972
38.1375,38.1789,-6.85812,19.972
38.15,37.969,-7.08962,19.972
38.1625,37.7522,-7.3147,19.972
38.175,37.5288,-7.53315,19.9719
38.1875,37.2989,-7.74478,19.9719
38.2,37.0627,-7.94939,19.9719
38.2125,36.8204,-8.14681,19.9719
38.225,36.5724,-8.33684,19.9719
38.2375,36.3187,-8.51933,19.9718
38.25,36.0597,-8.6941,19.9718
38.2625,35.7955,-8.86099,19.9718
38.275,35.5264,-9.01986,19.9718
38.2875,35.2526,-9.17056,19.9718
38.3,34.9745,-9.31295,19.9718
38.3125,34.6922,-9.4469,19.9717
38.325,34.4059,-9.5723,19.9717
38.3375,34.1161,-9.68903,19.9717
38.35,33.8228,-9.79699,19.9717
38.3625,33.5264,-9.89607,19.9717
38.375,33.2272,-9.98619,19.9716
38.3875,32.9254,-10.0673,19.9716
38.4,32.6214,-10.1392,19.9716
38.4125,32.3152,-10.202,19.9716
38.425,32.0074,-10.2555,19.9716
38.4375,31.698,-10.2998,19.9715
38.45,31.3875,-10.3347,19.9715
38.4625,31.0761,-10.3602,19.9715
38.475,30.764,-10.3764,19.9715
38.4875,30.4516,-10.3831,19.9715
38.5,30.1391,-10.3805,19.9715
38.5125,29.8268,-10.3685,19.9714
38.525,29.5151,-10.347,19.9714
38.5375,29.2041,-10.3162,19.9714
38.55,28.8942,-10.2761,19.9714
38.5625,28.5857,-10.2266,19.9714
38.575,28.2787,-10.1679,19.9713
38.5875,27.9737,-10.1,19.9713
38.6,27.6709,-10.0229,19.9713
38.6125,27.3705,-9.93678,19.9713
38.625,27.0729,-9.84163,19.9713
38.6375,26.7782,-9.73756,19.9713
38.65,26.4868,-9.62468,19.9712
38.6625,26.199,-9.50307,19.9712
38.675,25.9149,-9.37286,19.9712
38.6875,25.6349,-9.23416,19.9712
38.7,25.3592,-9.0871,19.9712
38.7125,25.088,-8.9318,19.9711
38.725,24.8216,-8.76842,19.9711
38.7375,24.5603,-8.59709,19.9711
38.75,24.3042,-8.41798,19.9711
38.7625,24.0537,-8.23124,19.9711
38.775,23.8089,-8.03705,19.971
38.7875,23.57,-7.83557,19.971
38.8,23.3373,-7.627,19.971
38.8125,23.111,-7.41153,19.971
38.825,22.8912,-7.18934,19.971
38.8375,22.6783,-6.96063,19.971
38.85,22.4723,-6.72563,19.9709
38.8625,22.2735,-6.48453,19.9709
38.875,22.0821,-6.23756,19.9709
38.8875,21.8982,-5.98494,19.9709
38.9,21.7219,-5.72689,19.9709
38.9125,21.5535,-5.46366,19.9708
38.925,21.3931,-5.19549,19.9708
38.9375,21.2408,-4.9226,19.9708
38.95,21.0969,-4.64526,19.9708
38.9625,20.9613,-4.36371,19.9708
38.975,20.8343,-4.07821,19.9707
38.9875,20.7159,-3.78902,19.9707
39,20.6062,-3.49639,19.9707
39.0125,20.5055,-3.2006,19.9707
39.025,20.4136,-2.90191,19.9707
39.0375,20.3308,-2.60059,19.9707
39.05,20.2571,-2.29691,19.9706
39.0625,20.1926,-1.99116,19.9706
39.075,20.1373,-1.6836,19.9706
39.0875,20.0913,-1.37452,19.9706
39.1,20.0546,-1.06419,19.9706
39.1125,20.0273,-0.752902,19.9705
39.125,20.0093,-0.44093,19.9705
39.1375,20.0008,-0.128559,19.9705
39.15,20.0016,0.183928,19.9705
39.1625,20.0119,0.496248,19.9705
39.175,20.0315,0.808118,19.9704
39.1875,20.0606,1.11926,19.9704
39.2,20.0989,1.42938,19.9704
39.2125,20.1466,1.73821,19.9704
39.225,20.2036,2.04546,19.9704
39.2375,20.2697,2.35086,19.9704
39.25,20.3451,2.65413,19.9703
39.2625,20.4295,2.955,19.9703
39.275,20.523,3.25319,19.9703
39.2875,20.6253,3.54843,19.9703
39.3,20.7366,3.84045,19.9703
39.3125,20.8565,4.129,19.9702
39.325,20.9851,4.41381,19.9702
39.3375,21.1222,4.69462,19.9702
39.35,21.2677,4.97118,19.9702
39.3625,21.4214,5.24323,19.9702
39.375,21.5833,5.51053,19.9701
39.3875,21.7531,5.77284,19.9701
39.4,21.9307,6.02992,19.9701
39.4125,22.116,6.28154,19.9701
39.425,22.3088,6.52747,19.9701
39.4375,22.5089,6.76749,19.97
39.45,22.7162,7.00138,19.97
39.4625,22.9304,7.22892,19.97
39.475,23.1513,7.44992,19.97
39.4875,23.3788,7.66416,19.97
39.5,23.6126,7.87147,19.97
39.5125,23.8525,8.07164,19.9699
39.525,24.0984,8.2645,19.9699
39.5375,24.35,8.44988,19.9699
39.55,24.607,8.6276,19.9699
39.5625,24.8693,8.79751,19.9699
39.575,25.1365,8.95944,19.9698
39.5875,25.4085,9.11327,19.9698
39.6,25.685,9.25883,19.9698
39.6125,25.9658,9.39601,19.9698
39.625,26.2506,9.52468,19.9698
39.6375,26.5391,9.64472,19.9697
39.65,26.8311,9.75602,19.9697
39.6625,27.1263,9.85849,19.9697
39.675,27.4245,9.95202,19.9697
39.6875,27.7253,10.0365,19.9697
39.7,28.0286,10.112,19.9696
39.7125,28.3339,10.1782,19.9696
39.725,28.6412,10.2353,19.9696
39.7375,28.95,10.2831,19.9696
39.75,29.2601,10.3215,19.9696
39.7625,29.5712,10.3506,19.9696
39.775,29.8831,10.3704,19.9695
39.7875,30.1954,10.3807,19.9695
39.8,30.5079,10.3817,19.9695
39.8125,30.8203,10.3732,19.9695
39.825,31.1322,10.3553,19.9695
39.8375,31.4435,10.3281,19.9694
39.85,31.7539,10.2915,19.9694
39.8625,32.063,10.2456,19.9694
39.875,32.3706,10.1904,19.9694
39.8875,32.6763,10.126,19.9694
39.9,32.98,10.0524,19.9693
39.9125,33.2814,9.96966,19.9693
39.925,33.5801,9.87792,19.9693
39.9375,33.8759,9.77723,19.9693
39.95,34.1686,9.66769,19.9693
39.9625,34.4578,9.54939,19.9692
39.975,34.7433,9.42244,19.9692
39.9875,35.0249,9.28695,19.9692
40,35.3023,9.14305,19.9692
40.0125,35.5752,8.99087,19.9692
40.025,35.8435,8.83055,19.9691
40.0375,36.1067,8.66222,19.9691
40.05,36.3648,8.48605,19.9691
40.0625,36.6175,8.30219,19.9691
40.075,36.8645,8.11081,19.9691
40.0875,37.1057,7.91209,19.9691
40.1,37.3408,7.7062,19.969
40.1125,37.5695,7.49332,19.969
40.125,37.7918,7.27366,19.969
40.1375,38.0073,7.04741,19.969
40.15,38.216,6.81478,19.969
40.1625,38.4175,6.57597,19.9689
40.175,38.6118,6.3312,19.9689
40.1875,38.7986,6.0807,19.9689
40.2,38.9778,5.8247,19.9689
40.2125,39.1492,5.56341,19.9689
40.225,39.3127,5.29709,19.9688
40.2375,39.468,5.02597,19.9688
40.25,39.6152,4.75029,19.9688
40.2625,39.754,4.47031,19.9688
40.275,39.8843,4.18628,19.9688
40.2875,40.006,3.89846,19.9687
40.3,40.1189,3.60711,19.9687
40.3125,40.2231,3.31249,19.9687
40.325,40.3183,3.01487,19.9687
40.3375,40.4046,2.71452,19.9687
40.35,40.4817,2.41171,19.9686
40.3625,40.5497,2.10671,19.9686
40.375,40.6085,1.7998,19.9686
40.3875,40.6581,1.49127,19.9686
40.4,40.6983,1.18138,19.9686
40.4125,40.7292,0.870424,19.9685
40.425,40.7507,0.558678,19.9685
40.4375,40.7629,0.246425,19.9685
40.45,40.7656,-0.0660517,19.9685
40.4625,40.7589,-0.378469,19.9685
40.475,40.7429,-0.690544,19.9685
40.4875,40.7174,-1.00199,19.9684
40.5,40.6826,-1.31254,19.9684
40.5125,40.6384,-1.62189,19.9684
40.525,40.585,-1.92978,19.9684
40.5375,40.5223,-2.23591,19.9684
40.55,40.4505,-2.54003,19.9683
40.5625,40.3695,-2.84184,19.9683
40.575,40.2794,-3.14108,19.9683
40.5875,40.1805,-3.43747,19.9683
40.6,40.0726,-3.73075,19.9683
40.6125,39.9559,-4.02066,19.9682
40.625,39.8306,-4.30692,19.9682
40.6375,39.6968,-4.58928,19.9682
40.65,39.5545,-4.86748,19.9682
40.6625,39.4038,-5.14128,19.9682
40.675,39.245,-5.41042,19.9681
40.6875,39.0782,-5.67465,19.9681
40.7,38.9035,-5.93375,19.9681
40.7125,38.7211,-6.18748,19.9681
40.725,38.5312,-6.4356,19.9681
40.7375,38.3338,-6.67789,19.968
40.75,38.1293,-6.91413,19.968
40.7625,37.9177,-7.14411,19.968
40.775,37.6993,-7.36762,19.968
40.7875,37.4743,-7.58446,19.968
40.8,37.2429,-7.79443,19.9679
40.8125,37.0052,-7.99734,19.9679
40.825,36.7616,-8.193,19.9679
40.8375,36.5122,-8.38124,19.9679
40.85,36.2572,-8.5619,19.9679
40.8625,35.9969,-8.73479,19.9678
40.875,35.7315,-8.89978,19.9678
40.8875,35.4613,-9.05671,19.9678
40.9,35.1865,-9.20543,19.9678
40.9125,34.9073,-9.34581,19.9678
40.925,34.624,-9.47773,19.9677
40.9375,34.3369,-9.60107,19.9677
40.95,34.0462,-9.71571,19.9677
40.9625,33.7522,-9.82154,19.9677
40.975,33.4551,-9.91849,19.9677
40.9875,33.1552,-10.0064,19.9676
41,32.8529,-10.0853,19.9676
41.0125,32.5483,-10.1551,19.9676
41.025,32.2417,-10.2157,19.9676
41.0375,31.9335,-10.267,19.9676
41.05,31.6238,-10.309,19.9675
41.0625,31.313,-10.3417,19.9675
41.075,31.0014,-10.365,19.9675
41.0875,30.6892,-10.3789,19.9675
41.1,30.3768,-10.3834,19.9675
41.1125,30.0643,-10.3785,19.9675
41.125,29.7522,-10.3642,19.9674
41.1375,29.4406,-10.3406,19.9674
41.15,29.1298,-10.3075,19.9674
41.1625,28.8202,-10.2651,19.9674
41.175,28.512,-10.2135,19.9674
41.1875,28.2056,-10.1525,19.9673
41.2,27.901,-10.0824,19.9673
41.2125,27.5988,-10.0032,19.9673
41.225,27.299,-9.91485,19.9673
41.2375,27.0021,-9.81756,19.9673
41.25,26.7082,-9.71137,19.9672
41.2625,26.4176,-9.59639,19.9672
41.275,26.1306,-9.47272,19.9672
41.2875,25.8475,-9.34046,19.9672
41.3,25.5685,-9.19975,19.9672
41.3125,25.2938,-9.0507,19.9671
41.325,25.0238,-8.89346,19.9671
41.3375,24.7586,-8.72816,19.9671
41.35,24.4985,-8.55496,19.9671
41.3625,24.2437,-8.374,19.9671
41.375,23.9945,-8.18547,19.967
41.3875,23.7511,-7.98951,19.967
41.4,23.5137,-7.78633,19.967
41.4125,23.2825,-7.57608,19.967
41.425,23.0578,-7.35898,19.967
41.4375,22.8397,-7.13521,19.9669
41.45,22.6284,-6.90498,19.9669
41.4625,22.4241,-6.6685,19.9669
41.475,22.227,-6.42598,19.9669
41.4875,22.0374,-6.17763,19.9669
41.5,21.8553,-5.92369,19.9668
41.5125,21.6809,-5.66439,19.9668
41.525,21.5144,-5.39995,19.9668
41.5375,21.3559,-5.13063,19.9668
41.55,21.2056,-4.85665,19.9668
41.5625,21.0636,-4.57828,19.9667
41.575,20.9301,-4.29576,19.9667
41.5875,20.8051,-4.00936,19.9667
41.6,20.6888,-3.71932,19.9667
41.6125,20.5813,-3.42591,19.9667
41.625,20.4827,-3.1294,19.9666
41.6375,20.393,-2.83005,19.9666
41.65,20.3124,-2.52814,19.9666
41.6625,20.2409,-2.22395,19.9666
41.675,20.1785,-1.91773,19.9666
41.6875,20.1255,-1.60979,19.9665
41.7,20.0817,-1.30038,19.9665
41.7125,20.0472,-0.989797,19.9665
41.725,20.0221,-0.678317,19.9665
41.7375,20.0064,-0.366224,19.9665
41.75,20.0001,-0.0537996,19.9664
41.7625,20.0032,0.258673,19.9664
41.775,20.0157,0.570911,19.9664
41.7875,20.0376,0.882632,19.9664
41.8,20.0689,1.19355,19.9664
41.8125,20.1095,1.50339,19.9663
41.825,20.1594,1.81187,19.9663
41.8375,20.2186,2.1187,19.9663
41.85,20.2869,2.42362,19.9663
41.8625,20.3645,2.72634,19.9663
41.875,20.4511,3.02659,19.9662
41.8875,20.5467,3.3241,19.9662
41.9,20.6512,3.61859,19.9662
41.9125,20.7645,3.90981,19.9662
41.925,20.8865,4.19749,19.9662
41.9375,21.0171,4.48136,19.9661
41.95,21.1563,4.76118,19.9661
41.9625,21.3037,5.03668,19.9661
41.975,21.4594,5.30761,19.9661
41.9875,21.6232,5.57375,19.9661
42,21.7949,5.83483,19.966
42.0125,21.9744,6.09062,19.966
42.025,22.1615,6.3409,19.966
42.0375,22.3561,6.58543,19.966
42.05,22.5579,6.824,19.9659
42.0625,22.7668,7.05639,19.9659
42.075,22.9826,7.28239,19.9659
42.0875,23.2051,7.50178,19.9659
42.1,23.4342,7.71439,19.9659
42.1125,23.6695,7.92,19.9658
42.125,23.9109,8.11844,19.9658
42.1375,24.1581,8.30953,19.9658
42.15,24.411,8.49309,19.9658
42.1625,24.6693,8.66895,19.9658
42.175,24.9328,8.83696,19.9657
42.1875,25.2012,8.99697,19.9657
42.2,25.4743,9.14883,19.9657
42.2125,25.7519,9.2924,19.9657
42.225,26.0336,9.42755,19.9657
42.2375,26.3193,9.55417,19.9656
42.25,26.6087,9.67213,19.9656
42.2625,26.9015,9.78132,19.9656
42.275,27.1974,9.88166,19.9656
42.2875,27.4962,9.97305,19.9656
42.3,27.7977,10.0554,19.9655
42.3125,28.1015,10.1286,19.9655
42.325,28.4073,10.1927,19.9655
42.3375,28.7149,10.2475,19.9655
42.35,29.0241,10.2931,19.9655
42.3625,29.3345,10.3293,19.9654
42.375,29.6458,10.3562,19.9654
42.3875,29.9578,10.3737,19.9654
42.4,30.2702,10.3818,19.9654
42.4125,30.5827,10.3805,19.9654
42.425,30.895,10.3698,19.9653
42.4375,31.2068,10.3497,19.9653
42.45,31.5179,10.3202,19.9653
42.4625,31.828,10.2813,19.9653
42.475,32.1367,10.2332,19.9653
42.4875,32.4439,10.1758,19.9652
42.5,32.7492,10.1092,19.9652
42.5125,33.0524,10.0334,19.9652
42.525,33.3531,9.94849,19.9652
42.5375,33.6512,9.8546,19.9652
42.55,33.9463,9.75178,19.9651
42.5625,34.2381,9.64013,19.9651
42.575,34.5265,9.51975,19.9651
42.5875,34.8111,9.39075,19.9651
42.6,35.0917,9.25324,19.9651
42.6125,35.368,9.10734,19.965
42.625,35.6399,8.9532,19.965
42.6375,35.9069,8.79095,19.965
42.65,36.169,8.62073,19.965
42.6625,36.4258,8.44271,19.965
42.675,36.6772,8.25703,19.9649
42.6875,36.9228,8.06388,19.9649
42.7,37.1625,7.86342,19.9649
42.7125,37.3961,7.65584,19.9649
42.725,37.6233,7.44133,19.9648
42.7375,37.844,7.22007,19.9648
42.75,38.0579,6.99227,19.9648
42.7625,38.2649,6.75814,19.9648
42.775,38.4647,6.51789,19.9648
42.7875,38.6572,6.27173,19.9647
42.8,38.8422,6.01989,19.9647
42.8125,39.0195,5.7626,19.9647
42.825,39.189,5.50009,19.9647
42.8375,39.3506,5.23259,19.9647
42.85,39.504,4.96036,19.9646
42.8625,39.6492,4.68363,19.9646
42.875,39.7859,4.40266,19.9646
42.8875,39.9142,4.1177,19.9646
42.9,40.0338,3.82901,19.9646
42.9125,40.1447,3.53685,19.9645
42.925,40.2467,3.24149,19.9645
42.9375,40.3398,2.94319,19.9645
42.95,40.4239,2.64222,19.9645
42.9625,40.4988,2.33886,19.9645
42.975,40.5647,2.03339,19.9644
42.9875,40.6213,1.72607,19.9644
43,40.6686,1.41718,19.9644
43.0125,40.7066,1.10701,19.9644
43.025,40.7352,0.79584,19.9644
43.0375,40.7545,0.483947,19.9643
43.05,40.7644,0.171614,19.9643
43.0625,40.7649,-0.140874,19.9643
43.075,40.7559,-0.453235,19.9643
43.0875,40.7376,-0.765186,19.9642
43.1,40.7099,-1.07644,19.9642
43.1125,40.6729,-1.38673,19.9642
43.125,40.6265,-1.69576,19.9642
43.1375,40.5708,-2.00325,19.9642
43.15,40.506,-2.30893,19.9641
43.1625,40.4319,-2.61251,19.9641
43.175,40.3487,-2.91374,19.9641
43.1875,40.2566,-3.21232,19.9641
43.2,40.1554,-3.50799,19.9641
43.2125,40.0455,-3.80049,19.964
43.225,39.9267,-4.08954,19.964
43.2375,39.7994,-4.3749,19.964
43.25,39.6635,-4.65628,19.964
43.2625,39.5192,-4.93346,19.964
43.275,39.3666,-5.20616,19.9639
43.2875,39.2058,-5.47415,19.9639
43.3,39.0371,-5.73718,19.9639
43.3125,38.8606,-5.99501,19.9639
43.325,38.6764,-6.24741,19.9639
43.3375,38.4846,-6.49416,19.9638
43.35,38.2855,-6.73502,19.9638
43.3625,38.0793,-6.96979,19.9638
43.375,37.8661,-7.19824,19.9638
43.3875,37.6461,-7.42017,19.9637
43.4,37.4195,-7.63538,19.9637
43.4125,37.1866,-7.84367,19.9637
43.425,36.9475,-8.04487,19.9637
43.4375,36.7024,-8.23877,19.9637
43.45,36.4516,-8.42521,19.9636
43.4625,36.1954,-8.60402,19.9636
43.475,35.9338,-8.77504,19.9636
43.4875,35.6673,-8.93811,19.9636
43.5,35.3959,-9.09309,19.9636
43.5125,35.12,-9.23982,19.9635
43.525,34.8398,-9.37819,19.9635
43.5375,34.5556,-9.50807,19.9635
43.55,34.2676,-9.62933,19.9635
43.5625,33.9761,-9.74187,19.9635
43.575,33.6813,-9.84559,19.9634
43.5875,33.3836,-9.94039,19.9634
43.6,33.0831,-10.0262,19.9634
43.6125,32.7802,-10.1029,19.9634
43.625,32.4751,-10.1705,19.9634
43.6375,32.1681,-10.2288,19.9633
43.65,31.8595,-10.2779,19.9633
43.6625,31.5495,-10.3177,19.9633
43.675,31.2385,-10.3481,19.9633
43.6875,30.9267,-10.3692,19.9632
43.7,30.6145,-10.3809,19.9632
43.7125,30.302,-10.3831,19.9632
43.725,29.9896,-10.376,19.9632
43.7375,29.6775,-10.3595,19.9632
43.75,29.3661,-10.3335,19.9631
43.7625,29.0556,-10.2983,19.9631
43.775,28.7463,-10.2536,19.9631
43.7875,28.4385,-10.1998,19.9631
43.8,28.1325,-10.1366,19.9631
43.8125,27.8285,-10.0643,19.963
43.825,27.5268,-9.98288,19.963
43.8375,27.2277,-9.89241,19.963
43.85,26.9314,-9.79298,19.963
43.8625,26.6383,-9.68468,19.963
43.875,26.3486,-9.56761,19.9629
43.8875,26.0625,-9.44187,19.9629
43.9,25.7803,-9.30758,19.9629
43.9125,25.5024,-9.16486,19.9629
43.925,25.2288,-9.01384,19.9628
43.9375,24.9599,-8.85466,19.9628
43.95,24.6959,-8.68745,19.9628
43.9625,24.437,-8.51238,19.9628
43.975,24.1836,-8.32959,19.9628
43.9875,23.9358,-8.13927,19.9627
44,23.6938,-7.94157,19.9627
44.0125,23.4578,-7.73667,19.9627
44.025,23.2281,-7.52477,19.9627
44.0375,23.005,-7.30606,19.9627
44.05,22.7885,-7.08072,19.9626
44.0625,22.5788,-6.84898,19.9626
44.075,22.3763,-6.61103,19.9626
44.0875,22.181,-6.36709,19.9626
44.1,21.9931,-6.11739,19.9625
44.1125,21.8128,-5.86214,19.9625
44.125,21.6403,-5.60159,19.9625
44.1375,21.4757,-5.33596,19.9625
44.15,21.3192,-5.0655,19.9625
44.1625,21.1709,-4.79045,19.9624
44.175,21.0309,-4.51106,19.9624
44.1875,20.8994,-4.22759,19.9624
44.2,20.7765,-3.94029,19.9624
44.2125,20.6623,-3.64942,19.9624
44.225,20.5569,-3.35524,19.9623
44.2375,20.4604,-3.05803,19.9623
44.25,20.3729,-2.75805,19.9623
44.2625,20.2944,-2.45557,19.9623
44.275,20.2251,-2.15086,19.9623
44.2875,20.165,-1.84421,19.9622
44.3,20.1141,-1.53589,19.9622
44.3125,20.0726,-1.22617,19.9622
