t,x1,y1,z1,x2,y2,z2
16.25,24.8944,13.4636,164.356,43.245,38.2576,-62.9849
16.2625,25.2036,13.4888,164.508,43.7416,38.3361,-63.0745
16.275,25.5135,13.5046,164.66,44.2404,38.3997,-63.1641
16.2875,25.8237,13.5112,164.812,44.7408,38.4483,-63.2537
16.3,26.1339,13.5084,164.965,45.2424,38.4817,-63.3433
16.3125,26.4439,13.4962,165.117,45.7449,38.5001,-63.4329
16.325,26.7535,13.4748,165.269,46.2476,38.5033,-63.5226
16.3375,27.0622,13.444,165.422,46.7503,38.4914,-63.6122
16.35,27.3698,13.4039,165.574,47.2523,38.4644,-63.7019
16.3625,27.6762,13.3546,165.726,47.7533,38.4223,-63.7915
16.375,27.9809,13.2961,165.878,48.2529,38.3651,-63.8812
16.3875,28.2837,13.2285,166.031,48.7504,38.293,-63.9709
16.4,28.5843,13.1518,166.183,49.2456,38.2059,-64.0606
16.4125,28.8825,13.0661,166.335,49.7379,38.1039,-64.1503
16.425,29.1779,12.9714,166.488,50.227,37.9871,-64.24
16.4375,29.4704,12.8679,166.64,50.7123,37.8557,-64.3297
16.45,29.7596,12.7556,166.792,51.1934,37.7098,-64.4195
16.4625,30.0454,12.6347,166.945,51.6699,37.5494,-64.5092
16.475,30.3273,12.5052,167.097,52.1414,37.3748,-64.599
16.4875,30.6052,12.3673,167.25,52.6074,37.1861,-64.6887
16.5,30.8789,12.2211,167.402,53.0676,36.9834,-64.7785
16.5125,31.148,12.0667,167.554,53.5214,36.767,-64.8683
16.525,31.4124,11.9043,167.707,53.9685,36.537,-64.9581
16.5375,31.6717,11.7341,167.859,54.4085,36.2936,-65.0479
16.55,31.9258,11.5561,168.012,54.8409,36.0372,-65.1377
16.5625,32.1745,11.3705,168.164,55.2655,35.7678,-65.2275
16.575,32.4174,11.1775,168.317,55.6817,35.4858,-65.3174
16.5875,32.6544,10.9773,168.469,56.0893,35.1914,-65.4072
16.6,32.8853,10.7701,168.622,56.4878,34.8849,-65.4971
16.6125,33.1098,10.556,168.774,56.877,34.5665,-65.5869
16.625,33.3278,10.3352,168.927,57.2563,34.2365,-65.6768
16.6375,33.5391,10.108,169.079,57.6256,33.8953,-65.7667
16.65,33.7434,9.8745,169.232,57.9844,33.5431,-65.8566
16.6625,33.9406,9.63498,169.384,58.3325,33.1803,-65.9465
16.675,34.1305,9.38964,169.537,58.6695,32.8072,-66.0364
16.6875,34.3129,9.13868,169.689,58.9951,32.4241,-66.1263
16.7,34.4877,8.88236,169.842,59.3091,32.0313,-66.2162
16.7125,34.6547,8.62088,169.994,59.6111,31.6293,-66.3061
16.725,34.8138,8.3545,170.147,59.9008,31.2184,-66.3961
16.7375,34.9648,8.08345,170.3,60.1781,30.799,-66.486
16.75,35.1075,7.80798,170.452,60.4426,30.3714,-66.576
16.7625,35.2419,7.52834,170.605,60.6941,29.9361,-66.666
16.775,35.3678,7.24478,170.757,60.9324,29.4934,-66.756
16.7875,35.4851,6.95756,170.91,61.1573,29.0437,-66.846
16.8,35.5937,6.66694,171.063,61.3686,28.5874,-66.936
16.8125,35.6936,6.37318,171.215,61.566,28.125,-67.026
16.825,35.7845,6.07654,171.368,61.7494,27.6569,-67.116
16.8375,35.8665,5.77731,171.521,61.9187,27.1834,-67.206
16.85,35.9394,5.47574,171.673,62.0736,26.7051,-67.2961
16.8625,36.0032,5.17212,171.826,62.2141,26.2224,-67.3861
16.875,36.0579,4.86671,171.979,62.3399,25.7356,-67.4762
16.8875,36.1033,4.55979,172.131,62.4511,25.2452,-67.5662
16.9,36.1395,4.25164,172.284,62.5475,24.7518,-67.6563
16.9125,36.1664,3.94255,172.437,62.6289,24.2556,-67.7464
16.925,36.1839,3.63278,172.589,62.6954,23.7573,-67.8365
16.9375,36.1922,3.32263,172.742,62.7469,23.2572,-67.9266
16.95,36.1911,3.01236,172.895,62.7833,22.7557,-68.0167
16.9625,36.1806,2.70227,173.048,62.8046,22.2534,-68.1068
16.975,36.1609,2.39264,173.2,62.8108,21.7506,-68.197
16.9875,36.1318,2.08374,173.353,62.8019,21.2479,-68.2871
17,36.0935,1.77585,173.506,62.7778,20.7457,-68.3772
17.0125,36.0458,1.46925,173.659,62.7386,20.2445,-68.4674
17.025,35.989,1.16423,173.812,62.6844,19.7446,-68.5576
17.0375,35.9231,0.86105,173.964,62.6151,19.2467,-68.6477
17.05,35.848,0.559995,174.117,62.5309,18.751,-68.7379
17.0625,35.7639,0.261334,174.27,62.4318,18.2581,-68.8281
17.075,35.6709,-0.0346625,174.423,62.3179,17.7684,-68.9183
17.0875,35.569,-0.327725,174.576,62.1894,17.2823,-69.0085
17.1,35.4583,-0.61759,174.729,62.0462,16.8004,-69.0987
17.1125,35.339,-0.903993,174.881,61.8887,16.3229,-69.189
17.125,35.211,-1.18667,175.034,61.7168,15.8504,-69.2792
17.1375,35.0747,-1.46538,175.187,61.5308,15.3833,-69.3695
17.15,34.93,-1.73986,175.34,61.3308,14.9221,-69.4597
17.1625,34.7771,-2.00985,175.493,61.1171,14.467,-69.55
17.175,34.6161,-2.27513,175.646,60.8897,14.0186,-69.6403
17.1875,34.4473,-2.53544,175.799,60.649,13.5772,-69.7305
17.2,34.2707,-2.79056,175.952,60.395,13.1433,-69.8208
17.2125,34.0865,-3.04024,176.105,60.1282,12.7172,-69.9111
17.225,33.8948,-3.28427,176.258,59.8486,12.2993,-70.0014
17.2375,33.6959,-3.52242,176.41,59.5566,11.8901,-70.0917
17.25,33.4899,-3.75448,176.563,59.2524,11.4898,-70.1821
17.2625,33.2771,-3.98023,176.716,58.9363,11.0988,-70.2724
17.275,33.0575,-4.19948,176.869,58.6086,10.7176,-70.3627
17.2875,32.8314,-4.41202,177.022,58.2695,10.3463,-70.4531
17.3,32.5991,-4.61766,177.175,57.9195,9.98547,-70.5435
17.3125,32.3606,-4.81622,177.328,57.5587,9.63531,-70.6338
17.325,32.1163,-5.00751,177.481,57.1876,9.29617,-70.7242
17.3375,31.8663,-5.19137,177.634,56.8064,8.96835,-70.8146
17.35,31.611,-5.36762,177.787,56.4155,8.65215,-70.905
17.3625,31.3504,-5.5361,177.94,56.0153,8.34785,-70.9954
17.375,31.0849,-5.69667,178.093,55.6062,8.05574,-71.0858
17.3875,30.8146,-5.84917,178.247,55.1884,7.77607,-71.1762
17.4,30.5399,-5.99348,178.4,54.7624,7.50911,-71.2666
17.4125,30.261,-6.12945,178.553,54.3285,7.25508,-71.3571
17.425,29.9781,-6.25697,178.706,53.8872,7.01423,-71.4475
17.4375,29.6915,-6.37591,178.859,53.4389,6.78676,-71.538
17.45,29.4015,-6.48618,179.012,52.9839,6.57289,-71.6284
17.4625,29.1082,-6.58768,179.165,52.5227,6.37281,-71.7189
17.475,28.8121,-6.6803,179.318,52.0557,6.1867,-71.8094
17.4875,28.5133,-6.76396,179.471,51.5833,6.01473,-71.8999
17.5,28.2121,-6.8386,179.624,51.1059,5.85705,-71.9904
17.5125,27.9088,-6.90414,179.777,50.624,5.71381,-72.0809
17.525,27.6036,-6.96053,179.931,50.138,5.58514,-72.1714
17.5375,27.2969,-7.0077,180.084,49.6484,5.47115,-72.2619
17.55,26.9889,-7.04563,180.237,49.1555,5.37195,-72.3524
17.5625,26.6799,-7.07427,180.39,48.6599,5.28762,-72.443
17.575,26.3702,-7.0936,180.543,48.162,5.21825,-72.5335
17.5875,26.0601,-7.1036,180.696,47.6622,5.16389,-72.6241
17.6,25.7498,-7.10426,180.85,47.161,5.1246,-72.7146
17.6125,25.4396,-7.09559,181.003,46.6588,5.10041,-72.8052
17.625,25.1298,-7.07759,181.156,46.1562,5.09134,-72.8958
17.6375,24.8207,-7.05027,181.309,45.6535,5.0974,-72.9864
17.65,24.5125,-7.01366,181.462,45.1512,5.11859,-73.077
17.6625,24.2056,-6.96779,181.616,44.6498,5.15489,-73.1676
17.675,23.9002,-6.91272,181.769,44.1497,5.20625,-73.2582
17.6875,23.5966,-6.84847,181.922,43.6514,5.27265,-73.3488
17.7,23.2951,-6.77512,182.075,43.1553,5.35401,-73.4394
17.7125,22.9959,-6.69273,182.229,42.6619,5.45026,-73.5301
17.725,22.6994,-6.60138,182.382,42.1715,5.56132,-73.6207
17.7375,22.4057,-6.50114,182.535,41.6848,5.68708,-73.7114
17.75,22.1152,-6.39211,182.689,41.2021,5.82743,-73.802
17.7625,21.828,-6.27438,182.842,40.7238,5.98225,-73.8927
17.775,21.5446,-6.14807,182.995,40.2504,6.15139,-73.9834
17.7875,21.2651,-6.01329,183.149,39.7823,6.3347,-74.0741
17.8,20.9897,-5.87016,183.302,39.3199,6.53202,-74.1647
17.8125,20.7188,-5.7188,183.455,38.8636,6.74316,-74.2554
17.825,20.4526,-5.55936,183.608,38.414,6.96793,-74.3462
17.8375,20.1913,-5.39199,183.762,37.9713,7.20614,-74.4369
17.85,19.9351,-5.21682,183.915,37.5359,7.45756,-74.5276
17.8625,19.6843,-5.03403,184.069,37.1084,7.72196,-74.6183
17.875,19.4392,-4.84377,184.222,36.6889,7.99912,-74.7091
17.8875,19.1998,-4.64623,184.375,36.278,8.28877,-74.7998
17.9,18.9666,-4.44157,184.529,35.8761,8.59066,-74.8906
17.9125,18.7396,-4.22998,184.682,35.4833,8.9045,-74.9813
17.925,18.519,-4.01166,184.835,35.1002,9.23003,-75.0721
17.9375,18.3052,-3.7868,184.989,34.7271,9.56693,-75.1629
17.95,18.0982,-3.55561,185.142,34.3643,9.91491,-75.2537
17.9625,17.8982,-3.31829,185.296,34.0121,10.2737,-75.3445
17.975,17.7055,-3.07507,185.449,33.6709,10.6428,-75.4353
17.9875,17.5202,-2.82615,185.603,33.3409,11.0221,-75.5261
18,17.3424,-2.57177,185.756,33.0225,11.4111,-75.6169
18.0125,17.1724,-2.31216,185.91,32.716,11.8096,-75.7077
18.025,17.0103,-2.04755,186.063,32.4216,12.2171,-75.7986
18.0375,16.8562,-1.77818,186.216,32.1396,12.6332,-75.8894
18.05,16.7103,-1.5043,186.37,31.8702,13.0577,-75.9803
18.0625,16.5727,-1.22615,186.523,31.6137,13.4901,-76.0711
18.075,16.4435,-0.943989,186.677,31.3704,13.93,-76.162
18.0875,16.3229,-0.658066,186.83,31.1404,14.377,-76.2529
18.1,16.211,-0.368645,186.984,30.9239,14.8307,-76.3438
18.1125,16.1078,-0.0759851,187.137,30.7212,15.2908,-76.4347
18.125,16.0134,0.219647,187.291,30.5325,15.7567,-76.5256
18.1375,15.928,0.517984,187.445,30.3579,16.2282,-76.6165
18.15,15.8516,0.818756,187.598,30.1975,16.7046,-76.7074
18.1625,15.7843,1.12169,187.752,30.0515,17.1857,-76.7983
18.175,15.7262,1.42651,187.905,29.9201,17.6709,-76.8892
18.1875,15.6772,1.73294,188.059,29.8033,18.1599,-76.9802
18.2,15.6375,2.04071,188.212,29.7013,18.6522,-77.0711
18.2125,15.607,2.34953,188.366,29.6142,19.1473,-77.1621
18.225,15.5859,2.65913,188.519,29.542,19.6448,-77.253
18.2375,15.5741,2.96923,188.673,29.4848,20.1442,-77.344
18.25,15.5716,3.27953,188.827,29.4427,20.6452,-77.4349
18.2625,15.5785,3.58978,188.98,29.4157,21.1472,-77.5259
18.275,15.5947,3.89967,189.134,29.4038,21.6498,-77.6169
18.2875,15.6202,4.20893,189.288,29.407,22.1525,-77.7079
18.3,15.655,4.51729,189.441,29.4253,22.6549,-77.7989
18.3125,15.6991,4.82446,189.595,29.4588,23.1565,-77.8899
18.325,15.7524,5.13016,189.748,29.5073,23.6569,-77.981
18.3375,15.8149,5.43412,189.902,29.5709,24.1556,-78.072
18.35,15.8865,5.73606,190.056,29.6494,24.6521,-78.163
18.3625,15.9671,6.03571,190.209,29.7429,25.1461,-78.2541
18.375,16.0568,6.3328,190.363,29.8511,25.637,-78.3451
18.3875,16.1553,6.62705,190.517,29.9742,26.1245,-78.4362
18.4,16.2626,6.91821,190.67,30.1118,26.608,-78.5272
18.4125,16.3787,7.206,190.824,30.2639,27.0872,-78.6183
18.425,16.5033,7.49017,190.978,30.4303,27.5616,-78.7094
18.4375,16.6365,7.77046,191.132,30.611,28.0307,-78.8005
18.45,16.778,8.04662,191.285,30.8057,28.4942,-78.8915
18.4625,16.9278,8.31839,191.439,31.0142,28.9516,-78.9826
18.475,17.0857,8.58552,191.593,31.2365,29.4026,-79.0738
18.4875,17.2515,8.84779,191.747,31.4722,29.8467,-79.1649
18.5,17.4252,9.10495,191.9,31.7211,30.2834,-79.256
18.5125,17.6065,9.35676,192.054,31.9831,30.7125,-79.3471
18.525,17.7954,9.603,192.208,32.2579,31.1335,-79.4383
18.5375,17.9915,9.84345,192.362,32.5452,31.5461,-79.5294
18.55,18.1948,10.0779,192.515,32.8448,31.9498,-79.6206
18.5625,18.405,10.3061,192.669,33.1564,32.3443,-79.7117
18.575,18.6221,10.5279,192.823,33.4798,32.7292,-79.8029
18.5875,18.8457,10.743,192.977,33.8146,33.1043,-79.894
18.6,19.0757,10.9513,193.131,34.1605,33.4691,-79.9852
18.6125,19.3118,11.1527,193.284,34.5172,33.8233,-80.0764
18.625,19.5539,11.3468,193.438,34.8845,34.1667,-80.1676
18.6375,19.8017,11.5335,193.592,35.2619,34.4988,-80.2588
18.65,20.055,11.7127,193.746,35.6491,34.8194,-80.35
18.6625,20.3136,11.8842,193.9,36.0459,35.1282,-80.4412
18.675,20.5773,12.0478,194.053,36.4517,35.425,-80.5325
18.6875,20.8457,12.2034,194.207,36.8663,35.7094,-80.6237
18.7,21.1188,12.3509,194.361,37.2892,35.9812,-80.7149
18.7125,21.3961,12.4901,194.515,37.7201,36.2401,-80.8062
18.725,21.6775,12.6208,194.669,38.1587,36.486,-80.8974
18.7375,21.9627,12.7431,194.823,38.6044,36.7186,-80.9887
18.75,22.2514,12.8567,194.977,39.0569,36.9376,-81.0799
18.7625,22.5434,12.9616,195.131,39.5158,37.1429,-81.1712
18.775,22.8385,13.0576,195.285,39.9807,37.3343,-81.2625
18.7875,23.1363,13.1447,195.438,40.4512,37.5117,-81.3538
18.8,23.4366,13.2228,195.592,40.9267,37.6748,-81.4451
18.8125,23.7391,13.2918,195.746,41.407,37.8235,-81.5364
18.825,24.0436,13.3517,195.9,41.8915,37.9577,-81.6277
18.8375,24.3497,13.4024,196.054,42.3798,38.0773,-81.719
18.85,24.6572,13.4439,196.208,42.8715,38.1821,-81.8103
18.8625,24.9658,13.4761,196.362,43.3662,38.272,-81.9016
18.875,25.2753,13.499,196.516,43.8633,38.3471,-81.993
18.8875,25.5852,13.5126,196.67,44.3624,38.4071,-82.0843
18.9,25.8955,13.5168,196.824,44.8632,38.4521,-82.1756
18.9125,26.2057,13.5117,196.978,45.365,38.4821,-82.267
18.925,26.5157,13.4973,197.132,45.8676,38.4969,-82.3584
18.9375,26.8251,13.4735,197.286,46.3703,38.4965,-82.4497
18.95,27.1336,13.4405,197.44,46.8729,38.4811,-82.5411
18.9625,27.441,13.3981,197.594,47.3747,38.4505,-82.6325
18.975,27.7469,13.3466,197.748,47.8754,38.4048,-82.7239
18.9875,28.0512,13.2858,197.902,48.3745,38.3441,-82.8153
19,28.3535,13.216,198.056,48.8715,38.2684,-82.9067
19.0125,28.6536,13.137,198.21,49.366,38.1778,-82.9981
19.025,28.9512,13.0491,198.364,49.8576,38.0723,-83.0895
19.0375,29.246,12.9522,198.518,50.3458,37.9521,-83.1809
19.05,29.5377,12.8466,198.672,50.8301,37.8173,-83.2723
19.0625,29.8261,12.7322,198.826,51.3102,37.6679,-83.3638
19.075,30.1109,12.6091,198.98,51.7855,37.5042,-83.4552
19.0875,30.392,12.4776,199.134,52.2558,37.3263,-83.5466
19.1,30.6689,12.3376,199.288,52.7204,37.1342,-83.6381
19.1125,30.9415,12.1894,199.443,53.1791,36.9283,-83.7296
19.125,31.2095,12.033,199.597,53.6313,36.7087,-83.821
19.1375,31.4727,11.8687,199.751,54.0767,36.4755,-83.9125
19.15,31.7308,11.6965,199.905,54.515,36.2291,-84.004
19.1625,31.9836,11.5166,200.059,54.9456,35.9696,-84.0955
19.175,32.2309,11.3292,200.213,55.3682,35.6972,-84.187
19.1875,32.4724,11.1344,200.367,55.7824,35.4122,-84.2785
19.2,32.7079,10.9325,200.521,56.1878,35.115,-84.37
19.2125,32.9373,10.7235,200.675,56.5842,34.8056,-84.4615
19.225,33.1603,10.5077,200.83,56.971,34.4845,-84.553
19.2375,33.3767,10.2854,200.984,57.348,34.1518,-84.6445
19.25,33.5863,10.0566,201.138,57.7148,33.808,-84.7361
19.2625,33.7889,9.8216,201.292,58.0711,33.4533,-84.8276
19.275,33.9844,9.58062,201.446,58.4166,33.088,-84.9191
19.2875,34.1725,9.33387,201.6,58.7509,32.7125,-85.0107
19.3,34.3531,9.08156,201.755,59.0738,32.3271,-85.1023
19.3125,34.526,8.82394,201.909,59.3849,31.9322,-85.1938
19.325,34.6911,8.56123,202.063,59.684,31.5281,-85.2854
19.3375,34.8482,8.29367,202.217,59.9708,31.1151,-85.377
19.35,34.9972,8.0215,202.371,60.2451,30.6938,-85.4686
19.3625,35.1379,7.74497,202.526,60.5065,30.2643,-85.5601
19.375,35.2703,7.46433,202.68,60.7549,29.8272,-85.6517
19.3875,35.3941,7.17983,202.834,60.9901,29.3828,-85.7433
19.4,35.5093,6.89174,202.988,61.2117,28.9316,-85.835
19.4125,35.6158,6.6003,203.143,61.4197,28.4738,-85.9266
19.425,35.7135,6.3058,203.297,61.6138,28.01,-86.0182
19.4375,35.8023,6.00849,203.451,61.7939,27.5406,-86.1098
19.45,35.8821,5.70864,203.605,61.9598,27.066,-86.2015
19.4625,35.9528,5.40652,203.76,62.1113,26.5866,-86.2931
19.475,36.0144,5.10242,203.914,62.2483,26.1029,-86.3847
19.4875,36.0668,4.79659,204.068,62.3707,25.6153,-86.4764
19.5,36.11,4.48933,204.222,62.4783,25.1242,-86.5681
19.5125,36.144,4.18091,204.377,62.5712,24.63,-86.6597
19.525,36.1686,3.8716,204.531,62.6491,24.1334,-86.7514
19.5375,36.1839,3.56169,204.685,62.712,23.6345,-86.8431
19.55,36.1899,3.25146,204.84,62.7599,23.1341,-86.9348
19.5625,36.1865,2.9412,204.994,62.7928,22.6324,-87.0264
19.575,36.1738,2.63117,205.148,62.8105,22.1299,-87.1181
19.5875,36.1518,2.32167,205.303,62.8131,21.6272,-87.2098
19.6,36.1205,2.01296,205.457,62.8005,21.1246,-87.3016
19.6125,36.0799,1.70534,205.611,62.7729,20.6226,-87.3933
19.625,36.03,1.39908,205.766,62.7301,20.1216,-87.485
19.6375,35.971,1.09446,205.92,62.6723,19.6222,-87.5767
19.65,35.9028,0.791756,206.074,62.5995,19.1248,-87.6685
19.6625,35.8256,0.491238,206.229,62.5117,18.6297,-87.7602
19.675,35.7393,0.19318,206.383,62.4091,18.1376,-87.8519
19.6875,35.6441,-0.102147,206.537,62.2917,17.6487,-87.9437
19.7,35.5401,-0.394476,206.692,62.1597,17.1636,-88.0354
19.7125,35.4273,-0.683542,206.846,62.0131,16.6827,-88.1272
19.725,35.3058,-0.969083,207.001,61.8522,16.2064,-88.219
19.7375,35.1758,-1.25084,207.155,61.6769,15.7351,-88.3108
19.75,35.0374,-1.52856,207.309,61.4876,15.2694,-88.4025
19.7625,34.8907,-1.80199,207.464,61.2843,14.8096,-88.4943
19.775,34.7359,-2.07088,207.618,61.0673,14.3561,-88.5861
19.7875,34.573,-2.33499,207.773,60.8368,13.9093,-88.6779
19.8,34.4023,-2.59408,207.927,60.5929,13.4697,-88.7697
19.8125,34.2238,-2.84791,208.082,60.3359,13.0376,-88.8615
19.825,34.0378,-3.09626,208.236,60.066,12.6134,-88.9534
19.8375,33.8443,-3.3389,208.39,59.7834,12.1976,-89.0452
19.85,33.6437,-3.5756,208.545,59.4885,11.7904,-89.137
19.8625,33.436,-3.80617,208.699,59.1814,11.3923,-89.2289
19.875,33.2215,-4.03037,208.854,58.8626,11.0037,-89.3207
19.8875,33.0004,-4.24803,209.008,58.5321,10.6248,-89.4126
19.9,32.7727,-4.45893,209.163,58.1904,10.256,-89.5044
19.9125,32.5389,-4.66288,209.317,57.8378,9.89763,-89.5963
19.925,32.299,-4.8597,209.472,57.4745,9.55007,-89.6881
19.9375,32.0533,-5.04922,209.626,57.101,9.2136,-89.78
19.95,31.802,-5.23126,209.781,56.7175,8.88852,-89.8719
19.9625,31.5453,-5.40565,209.935,56.3244,8.57513,-89.9638
19.975,31.2835,-5.57224,210.09,55.922,8.27372,-90.0557
19.9875,31.0168,-5.73087,210.244,55.5108,7.98454,-90.1476
20,30.7455,-5.88141,210.399,55.091,7.70788,-90.2395
20.0125,30.4697,-6.02372,210.553,54.6631,7.44397,-90.3314
20.025,30.1898,-6.15766,210.708,54.2274,7.19306,-90.4233
20.0375,29.906,-6.28312,210.862,53.7844,6.95537,-90.5152
20.05,29.6186,-6.39998,211.017,53.3345,6.73113,-90.6071
20.0625,29.3277,-6.50814,211.172,52.878,6.52052,-90.6991
20.075,29.0337,-6.6075,211.326,52.4153,6.32375,-90.791
20.0875,28.7369,-6.69797,211.481,51.947,6.14099,-90.8829
20.1,28.4375,-6.77946,211.635,51.4734,5.9724,-90.9749
20.1125,28.1358,-6.85191,211.79,50.9949,5.81815,-91.0668
20.125,27.832,-6.91524,211.944,50.512,5.67837,-91.1588
20.1375,27.5264,-6.9694,212.099,50.0251,5.55318,-91.2508
20.15,27.2194,-7.01435,212.254,49.5346,5.4427,-91.3427
20.1625,26.9111,-7.05003,212.408,49.0411,5.34702,-91.4347
20.175,26.602,-7.07643,212.563,48.5449,5.26625,-91.5267
20.1875,26.2921,-7.0935,212.717,48.0465,5.20044,-91.6187
20.2,25.9819,-7.10125,212.872,47.5463,5.14967,-91.7107
20.2125,25.6716,-7.09965,213.027,47.0448,5.11396,-91.8027
20.225,25.3615,-7.08872,213.181,46.5425,5.09337,-91.8947
20.2375,25.0518,-7.06846,213.336,46.0398,5.0879,-91.9867
20.25,24.7429,-7.0389,213.491,45.5372,5.09756,-92.0787
20.2625,24.435,-7.00005,213.645,45.0351,5.12234,-92.1708
20.275,24.1285,-6.95195,213.8,44.5339,5.16222,-92.2628
20.2875,23.8235,-6.89465,213.955,44.0342,5.21717,-92.3548
20.3,23.5204,-6.8282,214.109,43.5363,5.28713,-92.4469
20.3125,23.2194,-6.75266,214.264,43.0408,5.37204,-92.5389
20.325,22.9208,-6.66809,214.419,42.5481,5.47182,-92.631
20.3375,22.6249,-6.57458,214.573,42.0586,5.58638,-92.723
20.35,22.332,-6.4722,214.728,41.5728,5.71562,-92.8151
20.3625,22.0423,-6.36106,214.883,41.0911,5.85943,-92.9072
20.375,21.756,-6.24125,215.037,40.6139,6.01767,-92.9992
20.3875,21.4735,-6.11288,215.192,40.1417,6.19019,-93.0913
20.4,21.1949,-5.97606,215.347,39.6749,6.37685,-93.1834
20.4125,20.9207,-5.83093,215.501,39.2139,6.57747,-93.2755
20.425,20.6509,-5.6776,215.656,38.7592,6.79187,-93.3676
20.4375,20.3858,-5.51623,215.811,38.3111,7.01986,-93.4597
20.45,20.1257,-5.34696,215.966,37.8702,7.26122,-93.5518
20.4625,19.8708,-5.16993,216.12,37.4366,7.51575,-93.6439
20.475,19.6214,-4.98532,216.275,37.0109,7.78321,-93.736
20.4875,19.3777,-4.79328,216.43,36.5935,8.06336,-93.8282
20.5,19.1398,-4.594,216.585,36.1847,8.35595,-93.9203
20.5125,18.908,-4.38764,216.739,35.7849,8.66071,-94.0124
20.525,18.6826,-4.17441,216.894,35.3944,8.97735,-94.1046
20.5375,18.4636,-3.95449,217.049,35.0136,9.30561,-94.1967
20.55,18.2514,-3.72808,217.204,34.6429,9.64518,-94.2889
20.5625,18.0461,-3.49538,217.358,34.2826,9.99575,-94.381
20.575,17.8479,-3.25662,217.513,33.933,10.357,-94.4732
20.5875,17.6569,-3.012,217.668,33.5944,10.7286,-94.5654
20.6,17.4734,-2.76174,217.823,33.2672,11.1102,-94.6575
20.6125,17.2976,-2.50607,217.978,32.9515,11.5016,-94.7497
20.625,17.1295,-2.24523,218.132,32.6478,11.9022,-94.8419
20.6375,16.9693,-1.97945,218.287,32.3563,12.3118,-94.9341
20.65,16.8172,-1.70896,218.442,32.0773,12.7299,-95.0263
20.6625,16.6733,-1.43402,218.597,31.811,13.1563,-95.1185
20.675,16.5377,-1.15488,218.752,31.5576,13.5905,-95.2107
20.6875,16.4106,-0.871786,218.907,31.3174,14.0322,-95.3029
20.7,16.2921,-0.584993,219.061,31.0906,14.4808,-95.3951
20.7125,16.1823,-0.294765,219.216,30.8774,14.9361,-95.4874
20.725,16.0812,-0.0013619,219.371,30.678,15.3976,-95.5796
20.7375,15.989,0.294949,219.526,30.4926,15.8649,-95.6718
20.75,15.9058,0.593899,219.681,30.3213,16.3375,-95.7641
20.7625,15.8316,0.895218,219.836,30.1643,16.8151,-95.8563
20.775,15.7665,1.19863,219.991,30.0218,17.2972,-95.9486
20.7875,15.7106,1.50387,220.145,29.8938,17.7834,-96.0408
20.8,15.6639,1.81065,220.3,29.7806,18.2732,-96.1331
20.8125,15.6264,2.1187,220.455,29.6821,18.7662,-96.2253
20.825,15.5982,2.42773,220.61,29.5985,19.2619,-96.3176
20.8375,15.5794,2.73747,220.765,29.5299,19.7599,-96.4099
20.85,15.5698,3.04764,220.92,29.4762,20.2598,-96.5022
20.8625,15.5696,3.35796,221.075,29.4377,20.761,-96.5945
20.875,15.5788,3.66814,221.23,29.4142,21.2632,-96.6868
20.8875,15.5972,3.97791,221.385,29.4059,21.7659,-96.7791
20.9,15.625,4.28698,221.54,29.4127,22.2686,-96.8714
20.9125,15.6621,4.59507,221.695,29.4346,22.7708,-96.9637
20.925,15.7084,4.90191,221.849,29.4717,23.2722,-97.056
20.9375,15.7639,5.20721,222.004,29.5238,23.7722,-97.1483
20.95,15.8286,5.5107,222.159,29.5909,24.2704,-97.2406
20.9625,15.9024,5.81211,222.314,29.673,24.7664,-97.333
20.975,15.9853,6.11116,222.469,29.77,25.2597,-97.4253
20.9875,16.0771,6.40759,222.624,29.8817,25.7499,-97.5176
21,16.1778,6.70111,222.779,30.0082,26.2364,-97.61
21.0125,16.2872,6.99148,222.934,30.1493,26.719,-97.7023
21.025,16.4054,7.27841,223.089,30.3048,27.197,-97.7947
21.0375,16.5321,7.56166,223.244,30.4746,27.6702,-97.8871
21.05,16.6673,7.84097,223.399,30.6586,28.1381,-97.9794
21.0625,16.8109,8.11609,223.554,30.8566,28.6002,-98.0718
21.075,16.9626,8.38675,223.709,31.0684,29.0561,-98.1642
21.0875,17.1225,8.65273,223.864,31.2939,29.5055,-98.2566
21.1,17.2902,8.91378,224.019,31.5327,29.9478,-98.3489
21.1125,17.4658,9.16966,224.174,31.7848,30.3828,-98.4413
21.125,17.6489,9.42014,224.329,32.0498,30.81,-98.5337
21.1375,17.8396,9.665,224.484,32.3276,31.2291,-98.6261
21.15,18.0375,9.90401,224.639,32.6179,31.6395,-98.7186
21.1625,18.2425,10.137,224.794,32.9203,32.0411,-98.811
21.175,18.4544,10.3636,224.949,33.2348,32.4334,-98.9034
21.1875,18.673,10.5838,225.104,33.5608,32.816,-98.9958
21.2,18.8982,10.7973,225.259,33.8983,33.1887,-99.0882
21.2125,19.1297,11.004,225.414,34.2468,33.551,-99.1807
21.225,19.3673,11.2035,225.569,34.6061,33.9027,-99.2731
21.2375,19.6108,11.3959,225.725,34.9758,34.2434,-99.3655
21.25,19.86,11.5808,225.88,35.3555,34.5728,-99.458
