t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
44.65,6.73509,41.3414,18.0324,24.2454,-19.0513,5.99996,-16.1121,58.0788,-3.11808,39.1807,-25.2586,4.50809
44.6625,7.03467,41.0995,18.1067,23.6837,-19.6487,5.89131,-15.6275,57.7569,-3.06162,38.3578,-26.2514,4.52667
44.675,7.32711,40.8502,18.1797,23.1051,-20.2297,5.78221,-15.1533,57.4226,-3.00492,37.5068,-27.22,4.54491
44.6875,7.61223,40.5938,18.2512,22.5102,-20.7937,5.67267,-14.6899,57.0765,-2.94799,36.6284,-28.1636,4.56281
44.7,7.8898,40.3305,18.3215,21.8994,-21.3404,5.56271,-14.2377,56.7187,-2.89085,35.7234,-29.0814,4.58037
44.7125,8.15965,40.0604,18.3903,21.2732,-21.8693,5.45233,-13.797,56.3495,-2.83349,34.7925,-29.9726,4.59758
44.725,8.42157,39.7838,18.4578,20.6322,-22.3799,5.34154,-13.368,55.9695,-2.77591,33.8365,-30.8366,4.61444
44.7375,8.67539,39.501,18.5238,19.9769,-22.8719,5.23035,-12.9512,55.5787,-2.71813,32.8561,-31.6726,4.63096
44.75,8.92093,39.2121,18.5885,19.3078,-23.3448,5.11876,-12.5467,55.1778,-2.66014,31.8523,-32.4799,4.64713
44.7625,9.15803,38.9174,18.6518,18.6254,-23.7982,5.0068,-12.1549,54.7669,-2.60195,30.8258,-33.2579,4.66295
44.775,9.38652,38.6172,18.7137,17.9305,-24.2318,4.89445,-11.7761,54.3464,-2.54357,29.7776,-34.006,4.67843
44.7875,9.60624,38.3117,18.7742,17.2234,-24.6452,4.78174,-11.4106,53.9168,-2.48499,28.7083,-34.7234,4.69354
44.8,9.81706,38.0012,18.8332,16.5049,-25.0381,4.66866,-11.0585,53.4785,-2.42623,27.6191,-35.4097,4.70831
44.8125,10.0188,37.6858,18.8909,15.7755,-25.4101,4.55524,-10.7202,53.0317,-2.36728,26.5106,-36.0642,4.72272
44.825,10.2114,37.366,18.9471,15.0358,-25.7609,4.44148,-10.3958,52.577,-2.30816,25.384,-36.6864,4.73678
44.8375,10.3947,37.0419,19.0019,14.2864,-26.0904,4.32738,-10.0857,52.1147,-2.24887,24.2401,-37.2758,4.75048
44.85,10.5685,36.7138,19.0553,13.528,-26.3981,4.21295,-9.7899,51.6453,-2.1894,23.0799,-37.832,4.76383
44.8625,10.7328,36.382,19.1072,12.7612,-26.6838,4.09821,-9.50873,51.1691,-2.12977,21.9043,-38.3544,4.77681
44.875,10.8875,36.0468,19.1578,11.9865,-26.9474,3.98316,-9.24235,50.6865,-2.06998,20.7143,-38.8427,4.78944
44.8875,11.0325,35.7085,19.2068,11.2047,-27.1885,3.86781,-8.99093,50.1981,-2.01004,19.5109,-39.2964,4.80171
44.9,11.1676,35.3672,19.2545,10.4165,-27.4071,3.75217,-8.75463,49.7043,-1.94994,18.2951,-39.7152,4.81361
44.9125,11.2929,35.0234,19.3006,9.62235,-27.6028,3.63625,-8.5336,49.2054,-1.8897,17.0679,-40.0987,4.82516
44.925,11.4082,34.6772,19.3454,8.82304,-27.7756,3.52005,-8.32798,48.702,-1.82931,15.8304,-40.4466,4.83634
44.9375,11.5134,34.3291,19.3886,8.01921,-27.9254,3.40359,-8.13788,48.1944,-1.76879,14.5835,-40.7587,4.84716
44.95,11.6086,33.9792,19.4304,7.21153,-28.0519,3.28688,-7.96342,47.6831,-1.70814,13.3283,-41.0346,4.85761
44.9625,11.6937,33.6279,19.4708,6.40065,-28.1551,3.16992,-7.8047,47.1687,-1.64735,12.0659,-41.2742,4.8677
44.975,11.7686,33.2754,19.5097,5.58727,-28.235,3.05271,-7.6618,46.6514,-1.58645,10.7972,-41.4772,4.87742
44.9875,11.8334,32.9221,19.5471,4.77204,-28.2913,2.93528,-7.5348,46.1319,-1.52542,9.52342,-41.6435,4.88678
45,11.8879,32.5682,19.5831,3.95565,-28.3242,2.81763,-7.42374,45.6105,-1.46428,8.24553,-41.773,4.89577
45.0125,11.9323,32.2141,19.6176,3.13877,-28.3336,2.69977,-7.32867,45.0877,-1.40303,6.9646,-41.8656,4.90439
45.025,11.9664,31.86,19.6506,2.32208,-28.3195,2.5817,-7.24963,44.564,-1.34167,5.68171,-41.9211,4.91264
45.0375,11.9903,31.5062,19.6821,1.50626,-28.2818,2.46344,-7.18663,44.0398,-1.28021,4.39792,-41.9396,4.92053
45.05,12.004,31.153,19.7122,0.691983,-28.2207,2.345,-7.13968,43.5157,-1.21866,3.11429,-41.921,4.92804
45.0625,12.0076,30.8008,19.7407,-0.120078,-28.1361,2.22638,-7.10877,42.992,-1.15701,1.8319,-41.8654,4.93518
45.075,12.0011,30.4497,19.7678,-0.929247,-28.0283,2.10759,-7.09387,42.4692,-1.09528,0.55181,-41.7728,4.94195
45.0875,11.9844,30.1002,19.7934,-1.73485,-27.8971,1.98864,-7.09496,41.9478,-1.03347,-0.724918,-41.6433,4.94835
45.1,11.9577,29.7524,19.8175,-2.53623,-27.7429,1.86955,-7.11198,41.4283,-0.971573,-1.99722,-41.4769,4.95438
45.1125,11.921,29.4067,19.8402,-3.33271,-27.5656,1.75031,-7.14487,40.911,-0.909607,-3.26404,-41.274,4.96004
45.125,11.8744,29.0634,19.8613,-4.12364,-27.3655,1.63094,-7.19355,40.3966,-0.847573,-4.52433,-41.0345,4.96532
45.1375,11.818,28.7227,19.8809,-4.90836,-27.1427,1.51145,-7.25794,39.8853,-0.785476,-5.77703,-40.7588,4.97023
45.15,11.7517,28.3849,19.8991,-5.68622,-26.8974,1.39184,-7.33794,39.3778,-0.723319,-7.02111,-40.447,4.97477
45.1625,11.6758,28.0503,19.9157,-6.45657,-26.6298,1.27214,-7.43343,38.8743,-0.661108,-8.25552,-40.0995,4.97893
45.175,11.5904,27.7192,19.9309,-7.21878,-26.3401,1.15233,-7.54428,38.3754,-0.598847,-9.47926,-39.7164,4.98272
45.1875,11.4954,27.3919,19.9445,-7.97221,-26.0286,1.03244,-7.67036,37.8815,-0.536542,-10.6913,-39.2982,4.98613
45.2,11.3911,27.0686,19.9567,-8.71625,-25.6956,0.91247,-7.81151,37.3931,-0.474196,-11.8906,-38.8452,4.98917
45.2125,11.2775,26.7496,19.9673,-9.45026,-25.3413,0.792432,-7.96757,36.9106,-0.411814,-13.0762,-38.3577,4.99183
45.225,11.1549,26.4352,19.9765,-10.1737,-24.966,0.672335,-8.13836,36.4343,-0.349401,-14.2471,-37.8362,4.99412
45.2375,11.0232,26.1255,19.9841,-10.8858,-24.57,0.552187,-8.32368,35.9648,-0.286962,-15.4024,-37.2812,4.99604
45.25,10.8828,25.821,19.9903,-11.5862,-24.1537,0.431997,-8.52335,35.5024,-0.224502,-16.541,-36.693,4.99757
45.2625,10.7336,25.5218,19.9949,-12.2741,-23.7175,0.311775,-8.73714,35.0476,-0.162025,-17.6621,-36.0722,4.99874
45.275,10.576,25.2281,19.9981,-12.9491,-23.2616,0.19153,-8.96482,34.6007,-0.099535,-18.7646,-35.4192,4.99952
45.2875,10.41,24.9403,19.9997,-13.6106,-22.7864,0.0712703,-9.20617,34.1622,-0.037038,-19.8477,-34.7348,4.99993
45.3,10.2358,24.6586,19.9999,-14.258,-22.2924,-0.0489947,-9.46093,33.7325,0.0254618,-20.9105,-34.0193,4.99997
45.3125,10.0536,24.3831,19.9985,-14.8907,-21.78,-0.169256,-9.72885,33.3119,0.0879596,-21.9521,-33.2734,4.99963
45.325,9.86357,24.1141,19.9956,-15.5084,-21.2496,-0.289505,-10.0096,32.9008,0.150451,-22.9717,-32.4978,4.99891
45.3375,9.66593,23.8519,19.9913,-16.1104,-20.7016,-0.409732,-10.303,32.4996,0.212931,-23.9683,-31.693,4.99782
45.35,9.46087,23.5967,19.9854,-16.6962,-20.1366,-0.529928,-10.6088,32.1086,0.275395,-24.9411,-30.8598,4.99635
45.3625,9.2486,23.3486,19.978,-17.2655,-19.5549,-0.650084,-10.9265,31.7282,0.337838,-25.8894,-29.9988,4.99451
45.375,9.02931,23.1079,19.9691,-17.8176,-18.957,-0.770191,-11.2559,31.3587,0.400256,-26.8123,-29.1108,4.99229
45.3875,8.80323,22.8747,19.9588,-18.3521,-18.3435,-0.890241,-11.5967,31.0005,0.462644,-27.7092,-28.1965,4.98969
45.4,8.57058,22.6493,19.9469,-18.8687,-17.7149,-1.01022,-11.9485,30.6539,0.524997,-28.5791,-27.2567,4.98672
45.4125,8.33159,22.4319,19.9335,-19.3668,-17.0717,-1.13013,-12.311,30.3192,0.58731,-29.4215,-26.2921,4.98338
45.425,8.08649,22.2226,19.9186,-19.8461,-16.4144,-1.24995,-12.6839,29.9967,0.64958,-30.2356,-25.3036,4.97966
45.4375,7.83552,22.0216,19.9023,-20.3061,-15.7436,-1.36968,-13.0668,29.6867,0.7118,-31.0207,-24.292,4.97557
45.45,7.57892,21.8291,19.8844,-20.7465,-15.0599,-1.4893,-13.4593,29.3895,0.773967,-31.7762,-23.2581,4.9711
45.4625,7.31694,21.6452,19.865,-21.167,-14.3637,-1.60882,-13.8611,29.1054,0.836076,-32.5014,-22.2028,4.96626
45.475,7.04983,21.47,19.8442,-21.567,-13.6558,-1.72821,-14.2717,28.8345,0.898122,-33.1958,-21.127,4.96104
45.4875,6.77785,21.3038,19.8218,-21.9465,-12.9366,-1.84747,-14.6908,28.5773,0.960101,-33.8588,-20.0315,4.95546
45.5,6.50125,21.1466,19.798,-22.3049,-12.2068,-1.96659,-15.1181,28.3338,1.02201,-34.4898,-18.9173,4.9495
45.5125,6.22031,20.9987,19.7727,-22.6421,-11.467,-2.08557,-15.553,28.1044,1.08384,-35.0883,-17.7853,4.94317
45.525,5.93529,20.86,19.7459,-22.9577,-10.7178,-2.20439,-15.9951,27.8893,1.14558,-35.6538,-16.6365,4.93646
45.5375,5.64646,20.7308,19.7176,-23.2515,-9.95982,-2.32304,-16.4442,27.6886,1.20725,-36.1857,-15.4717,4.92939
45.55,5.3541,20.6111,19.6878,-23.5232,-9.19372,-2.44152,-16.8996,27.5025,1.26882,-36.6838,-14.2921,4.92194
45.5625,5.05848,20.501,19.6565,-23.7726,-8.42012,-2.55981,-17.3611,27.3313,1.33029,-37.1475,-13.0985,4.91413
45.575,4.75988,20.4006,19.6238,-23.9995,-7.63966,-2.67792,-17.8282,27.1751,1.39167,-37.5766,-11.892,4.90595
45.5875,4.45858,20.31,19.5896,-24.2038,-6.85301,-2.79582,-18.3004,27.0341,1.45294,-37.9705,-10.6735,4.89739
45.6,4.15488,20.2293,19.5539,-24.3852,-6.0608,-2.91351,-18.7773,26.9083,1.5141,-38.329,-9.44411,4.88847
45.6125,3.84905,20.1585,19.5167,-24.5436,-5.26371,-3.03098,-19.2585,26.798,1.57515,-38.6518,-8.20482,4.87918
45.625,3.54138,20.0977,19.4781,-24.6789,-4.4624,-3.14822,-19.7434,26.7032,1.63608,-38.9386,-6.95666,4.86953
45.6375,3.23217,20.0469,19.438,-24.7909,-3.65754,-3.26523,-20.2318,26.6241,1.69689,-39.1892,-5.70068,4.85951
45.65,2.92171,20.0063,19.3965,-24.8796,-2.84979,-3.38199,-20.723,26.5607,1.75757,-39.4033,-4.43792,4.84912
45.6625,2.61028,19.9757,19.3535,-24.9448,-2.03983,-3.4985,-21.2167,26.5132,1.81811,-39.5809,-3.16942,4.83837
45.675,2.29819,19.9553,19.309,-24.9866,-1.22834,-3.61475,-21.7124,26.4815,1.87852,-39.7217,-1.89626,4.82726
45.6875,1.98571,19.945,19.2631,-25.0049,-0.415987,-3.73072,-22.2096,26.4658,1.93879,-39.8256,-0.619488,4.81578
45.7,1.67316,19.9449,19.2158,-24.9997,0.396546,-3.84641,-22.7079,26.4661,1.99892,-39.8925,0.659834,4.80394
45.7125,1.36082,19.9549,19.167,-24.971,1.20858,-3.96182,-23.2067,26.4823,2.05889,-39.9224,1.94064,4.79174
45.725,1.04898,19.9751,19.1167,-24.9188,2.01945,-4.07692,-23.7058,26.5146,2.11871,-39.9152,3.22186,4.77918
45.7375,0.737947,20.0054,19.065,-24.8432,2.82846,-4.19172,-24.2045,26.5629,2.17837,-39.871,4.50242,4.76626
45.75,0.428002,20.0458,19.0119,-24.7441,3.63496,-4.30621,-24.7024,26.6271,2.23786,-39.7898,5.78127,4.75298
45.7625,0.11944,20.0963,18.9574,-24.6218,4.43826,-4.42037,-25.1991,26.7074,2.29719,-39.6716,7.05733,4.73935
45.775,-0.187447,20.1567,18.9014,-24.4763,5.23769,-4.5342,-25.694,26.8035,2.35635,-39.5165,8.32955,4.72535
45.7875,-0.492371,20.2272,18.844,-24.3077,6.0326,-4.64768,-26.1868,26.9156,2.41532,-39.3247,9.59686,4.71101
45.8,-0.795044,20.3075,18.7852,-24.1162,6.82231,-4.76082,-26.677,27.0434,2.47412,-39.0963,10.8582,4.69631
45.8125,-1.09518,20.3977,18.725,-23.9019,7.60617,-4.8736,-27.1641,27.187,2.53273,-38.8316,12.1125,4.68125
45.825,-1.3925,20.4977,18.6634,-23.665,8.38353,-4.98602,-27.6476,27.3462,2.59115,-38.5307,13.3588,4.66585
45.8375,-1.68671,20.6073,18.6004,-23.4057,9.15373,-5.09805,-28.1272,27.5209,2.64938,-38.1938,14.596,4.65009
45.85,-1.97755,20.7265,18.5359,-23.1242,9.91614,-5.20971,-28.6023,27.7111,2.7074,-37.8213,15.823,4.63398
45.8625,-2.26472,20.8551,18.4701,-22.8207,10.6701,-5.32097,-29.0726,27.9165,2.76522,-37.4134,17.0389,4.61753
45.875,-2.54797,20.9932,18.4029,-22.4956,11.415,-5.43184,-29.5375,28.137,2.82284,-36.9706,18.2427,4.60073
45.8875,-2.82702,21.1405,18.3343,-22.149,12.1503,-5.5423,-29.9967,28.3725,2.88024,-36.493,19.4333,4.58358
45.9,-3.10161,21.2969,18.2644,-21.7813,12.8752,-5.65234,-30.4497,28.6228,2.93743,-35.9813,20.6097,4.56609
45.9125,-3.37147,21.4623,18.193,-21.3927,13.5893,-5.76195,-30.8961,28.8877,2.99439,-35.4357,21.7709,4.54825
45.925,-3.63634,21.6366,18.1203,-20.9837,14.2918,-5.87113,-31.3354,29.167,3.05113,-34.8567,22.9161,4.53008
45.9375,-3.89598,21.8196,18.0462,-20.5544,14.9823,-5.97987,-31.7674,29.4605,3.10764,-34.2448,24.0442,4.51156
45.95,-4.15012,22.0111,17.9708,-20.1054,15.6601,-6.08816,-32.1914,29.768,3.16392,-33.6006,25.1543,4.4927
45.9625,-4.39853,22.211,17.894,-19.6369,16.3247,-6.196,-32.6072,30.0893,3.21996,-32.9244,26.2455,4.47351
45.975,-4.64096,22.4191,17.8159,-19.1493,16.9755,-6.30336,-33.0144,30.4241,3.27575,-32.217,27.3168,4.45398
45.9875,-4.87719,22.6353,17.7365,-18.6431,17.612,-6.41026,-33.4125,30.7721,3.33131,-31.4788,28.3675,4.43411
46,-5.10696,22.8594,17.6557,-18.1186,18.2337,-6.51667,-33.8013,31.1332,3.38661,-30.7105,29.3965,4.41392
46.0125,-5.33008,23.0911,17.5735,-17.5763,18.84,-6.62259,-34.1802,31.5069,3.44165,-29.9128,30.403,4.39339
46.025,-5.5463,23.3303,17.4901,-17.0167,19.4304,-6.72802,-34.549,31.8931,3.49644,-29.0862,31.3863,4.37252
46.0375,-5.75542,23.5768,17.4053,-16.4402,20.0044,-6.83293,-34.9072,32.2915,3.55096,-28.2314,32.3454,4.35134
46.05,-5.95724,23.8304,17.3193,-15.8473,20.5616,-6.93734,-35.2546,32.7017,3.60522,-27.3493,33.2796,4.32982
46.0625,-6.15154,24.0908,17.2319,-15.2385,21.1015,-7.04122,-35.5908,33.1234,3.65921,-26.4404,34.1881,4.30798
46.075,-6.33814,24.3578,17.1433,-14.6143,21.6236,-7.14458,-35.9155,33.5563,3.71292,-25.5056,35.0701,4.28581
46.0875,-6.51683,24.6313,17.0533,-13.9752,22.1275,-7.24739,-36.2284,34,3.76635,-24.5456,35.9249,4.26332
46.1,-6.68745,24.9109,16.9621,-13.3217,22.6128,-7.34967,-36.5291,34.4543,3.8195,-23.5612,36.7518,4.24052
46.1125,-6.84982,25.1965,16.8696,-12.6544,23.0791,-7.45139,-36.8173,34.9187,3.87236,-22.5533,37.5501,4.21739
46.125,-7.00376,25.4878,16.7758,-11.9738,23.526,-7.55255,-37.0928,35.3929,3.92493,-21.5226,38.3192,4.19395
46.1375,-7.14911,25.7846,16.6807,-11.2805,23.953,-7.65314,-37.3553,35.8765,3.97721,-20.47,39.0583,4.17019
46.15,-7.28572,26.0866,16.5845,-10.5751,24.3599,-7.75316,-37.6045,36.3692,4.02919,-19.3964,39.7669,4.14611
46.1625,-7.41344,26.3935,16.4869,-9.85819,24.7463,-7.85259,-37.8401,36.8706,4.08086,-18.3026,40.4444,4.12173
46.175,-7.53213,26.7051,16.3881,-9.1303,25.1119,-7.95143,-38.062,37.3802,4.13223,-17.1897,41.0902,4.09704
46.1875,-7.64166,27.0212,16.2881,-8.39207,25.4564,-8.04968,-38.2698,37.8977,4.18329,-16.0584,41.7037,4.07203
46.2,-7.74189,27.3415,16.1869,-7.6441,25.7795,-8.14732,-38.4633,38.4227,4.23403,-14.9097,42.2845,4.04673
46.2125,-7.83272,27.6656,16.0845,-6.88703,26.0809,-8.24435,-38.6424,38.9547,4.28445,-13.7447,42.8321,4.02111
46.225,-7.91403,27.9934,15.9808,-6.12147,26.3603,-8.34076,-38.8069,39.4933,4.33456,-12.5641,43.346,3.9952
46.2375,-7.98572,28.3245,15.8759,-5.34807,26.6176,-8.43654,-38.9565,40.0382,4.38433,-11.3691,43.8257,3.96899
46.25,-8.0477,28.6587,15.7699,-4.56746,26.8525,-8.53169,-39.0911,40.5888,4.43378,-10.1606,44.271,3.94247
46.2625,-8.09988,28.9957,15.6627,-3.78029,27.0648,-8.6262,-39.2105,41.1448,4.48289,-8.93964,44.6813,3.91566
46.275,-8.14219,29.3353,15.5542,-2.98721,27.2544,-8.72006,-39.3145,41.7057,4.53167,-7.70716,45.0564,3.88856
46.2875,-8.17454,29.677,15.4447,-2.18889,27.421,-8.81326,-39.4031,42.2711,4.58011,-6.46421,45.3959,3.86116
46.3,-8.19689,30.0207,15.3339,-1.38598,27.5645,-8.9058,-39.4761,42.8405,4.6282,-5.21183,45.6996,3.83348
46.3125,-8.20917,30.366,15.222,-0.579149,27.6849,-8.99767,-39.5334,43.4134,4.67594,-3.95105,45.9672,3.8055
46.325,-8.21135,30.7127,15.109,0.230931,27.782,-9.08887,-39.5748,43.9895,4.72333,-2.6829,46.1984,3.77724
46.3375,-8.20339,31.0605,14.9948,1.04359,27.8557,-9.17938,-39.6004,44.5682,4.77037,-1.40845,46.3931,3.7487
46.35,-8.18526,31.409,14.8795,1.85815,27.9059,-9.2692,-39.61,45.1492,4.81705,-0.128742,46.5512,3.71987
46.3625,-8.15693,31.758,14.7631,2.67394,27.9327,-9.35832,-39.6036,45.7319,4.86337,1.15516,46.6724,3.69077
46.375,-8.11841,32.1072,14.6455,3.49029,27.9359,-9.44675,-39.5811,46.3158,4.90932,2.4422,46.7566,3.66138
46.3875,-8.06968,32.4563,14.5269,4.30651,27.9156,-9.53446,-39.5425,46.9006,4.9549,3.73132,46.8038,3.63173
46.4,-8.01075,32.805,14.4072,5.12192,27.8719,-9.62145,-39.4878,47.4858,5.00011,5.02143,46.814,3.60179
46.4125,-7.94163,33.153,14.2864,5.93586,27.8046,-9.70772,-39.417,48.0708,5.04494,6.31148,46.7871,3.57159
46.425,-7.86236,33.5,14.1645,6.74764,27.7139,-9.79327,-39.33,48.6553,5.0894,7.60041,46.7232,3.54112
46.4375,-7.77295,33.8458,14.0415,7.5566,27.5999,-9.87807,-39.227,49.2387,5.13347,8.88713,46.6222,3.51038
46.45,-7.67346,34.1899,13.9175,8.36206,27.4626,-9.96213,-39.1079,49.8207,5.17716,10.1706,46.4843,3.47938
46.4625,-7.56392,34.5322,13.7925,9.16335,27.3022,-10.0454,-38.9728,50.4007,5.22046,11.4497,46.3096,3.44812
46.475,-7.44439,34.8724,13.6664,9.95981,27.1187,-10.128,-38.8217,50.9783,5.26336,12.7235,46.0982,3.4166
46.4875,-7.31495,35.2101,13.5393,10.7508,26.9124,-10.2098,-38.6547,51.553,5.30587,13.9908,45.8503,3.38482
46.5,-7.17565,35.5451,13.4112,11.5356,26.6834,-10.2908,-38.4719,52.1244,5.34798,15.2507,45.5661,3.35279
46.5125,-7.02659,35.8771,13.282,12.3136,26.4318,-10.3711,-38.2735,52.692,5.38969,16.502,45.2458,3.32051
46.525,-6.86784,36.2058,13.1519,13.0842,26.158,-10.4506,-38.0594,53.2554,5.43099,17.7438,44.8897,3.28797
46.5375,-6.69951,36.531,13.0208,13.8467,25.862,-10.5293,-37.8299,53.8141,5.47189,18.9749,44.4981,3.25519
46.55,-6.52171,36.8523,12.8887,14.6005,25.5442,-10.6072,-37.5851,54.3677,5.51237,20.1945,44.0712,3.22216
46.5625,-6.33454,37.1695,12.7556,15.3449,25.2048,-10.6843,-37.3251,54.9157,5.55244,21.4015,43.6095,3.1889
46.575,-6.13813,37.4823,12.6216,16.0794,24.8441,-10.7606,-37.0501,55.4578,5.59209,22.5948,43.1133,3.15539
46.5875,-5.9326,37.7905,12.4866,16.8033,24.4624,-10.8361,-36.7603,55.9934,5.63132,23.7736,42.583,3.12164
46.6,-5.71809,38.0938,12.3507,17.516,24.06,-10.9107,-36.4558,56.5222,5.67013,24.9367,42.0191,3.08766
46.6125,-5.49475,38.3919,12.2138,18.217,23.6372,-10.9846,-36.1369,57.0438,5.70851,26.0834,41.422,3.05345
46.625,-5.26272,38.6846,12.076,18.9056,23.1944,-11.0576,-35.8038,57.5576,5.74647,27.2125,40.7922,3.01901
46.6375,-5.02216,38.9717,11.9374,19.5814,22.7319,-11.1298,-35.4567,58.0634,5.78399,28.3233,40.1302,2.98434
46.65,-4.77324,39.2529,11.7978,20.2436,22.2502,-11.2012,-35.0958,58.5608,5.82107,29.4147,39.4366,2.94945
46.6625,-4.51613,39.5279,11.6573,20.8918,21.7495,-11.2717,-34.7214,59.0492,5.85772,30.4858,38.712,2.91434
46.675,-4.25101,39.7965,11.516,21.5255,21.2304,-11.3414,-34.3338,59.5284,5.89393,31.5358,37.9568,2.879
46.6875,-3.97806,40.0586,11.3738,22.1441,20.6933,-11.4102,-33.9331,59.998,5.9297,32.5639,37.1718,2.84345
46.7,-3.69747,40.3138,11.2308,22.747,20.1385,-11.4782,-33.5198,60.4576,5.96502,33.5691,36.3576,2.80769
46.7125,-3.40945,40.5619,11.0869,23.3339,19.5666,-11.5453,-33.094,60.9068,5.99989,34.5506,35.5149,2.77172
46.725,-3.11419,40.8029,10.9421,23.9042,18.978,-11.6115,-32.6561,61.3454,6.03431,35.5076,34.6443,2.73553
46.7375,-2.81191,41.0363,10.7966,24.4574,18.3732,-11.6769,-32.2064,61.7728,6.06828,36.4394,33.7467,2.69915
46.75,-2.50283,41.2621,10.6502,24.9931,17.7527,-11.7414,-31.7452,62.1889,6.10179,37.3451,32.8226,2.66255
46.7625,-2.18716,41.4801,10.5031,25.5108,17.117,-11.805,-31.2729,62.5933,6.13484,38.224,31.8729,2.62576
46.775,-1.86513,41.69,10.3551,26.0102,16.4667,-11.8677,-30.7897,62.9856,6.16743,39.0754,30.8983,2.58877
46.7875,-1.53698,41.8917,10.2064,26.4907,15.8022,-11.9295,-30.2961,63.3656,6.19956,39.8986,29.8997,2.55159
46.8,-1.20295,42.085,10.0569,26.952,15.1242,-11.9904,-29.7924,63.733,6.23122,40.6928,28.8779,2.51422
46.8125,-0.863265,42.2697,9.90661,27.3937,14.4331,-12.0504,-29.2789,64.0875,6.26241,41.4575,27.8338,2.47665
46.825,-0.518186,42.4458,9.75561,27.8155,13.7296,-12.1096,-28.7561,64.4288,6.29313,42.192,26.7681,2.4389
46.8375,-0.167962,42.6129,9.60387,28.217,13.0142,-12.1678,-28.2243,64.7566,6.32338,42.8957,25.6817,2.40097
46.85,0.187152,42.7711,9.45142,28.5978,12.2875,-12.2251,-27.6838,65.0707,6.35316,43.568,24.5757,2.36285
46.8625,0.546895,42.9201,9.29825,28.9576,11.5501,-12.2814,-27.1352,65.3709,6.38245,44.2084,23.4508,2.32456
46.875,0.911004,43.0598,9.14438,29.2962,10.8027,-12.3369,-26.5787,65.6569,6.41127,44.8163,22.3079,2.2861
46.8875,1.27921,43.1901,8.98983,29.6133,10.0458,-12.3914,-26.0149,65.9286,6.43961,45.3912,21.1482,2.24746
46.9,1.65125,43.3109,8.8346,29.9085,9.28001,-12.445,-25.4441,66.1856,6.46746,45.9327,19.9724,2.20865
46.9125,2.02683,43.4221,8.67871,30.1817,8.50606,-12.4976,-24.8667,66.4278,6.49482,46.4403,18.7816,2.16968
46.925,2.4057,43.5235,8.52217,30.4327,7.72454,-12.5494,-24.2832,66.6551,6.5217,46.9136,17.5767,2.13054
46.9375,2.78756,43.6152,8.36498,30.6611,6.93609,-12.6001,-23.694,66.8672,6.54809,47.3522,16.3587,2.09125
46.95,3.17213,43.6969,8.20717,30.8669,6.14137,-12.65,-23.0996,67.064,6.57398,47.7557,15.1287,2.05179
46.9625,3.55913,43.7687,8.04874,31.0498,5.34104,-12.6988,-22.5003,67.2453,6.59938,48.1239,13.8877,2.01218
46.975,3.94828,43.8304,7.8897,31.2098,4.53574,-12.7468,-21.8966,67.4111,6.62428,48.4563,12.6366,1.97242
46.9875,4.33928,43.882,7.73007,31.3466,3.72615,-12.7937,-21.289,67.5612,6.64869,48.7528,11.3766,1.93252
47,4.73185,43.9235,7.56986,31.4601,2.91293,-12.8397,-20.678,67.6955,6.6726,49.013,10.1085,1.89247
47.0125,5.12569,43.9548,7.40908,31.5503,2.09675,-12.8848,-20.0639,67.8139,6.696,49.2368,8.83363,1.85227
47.025,5.52051,43.9759,7.24775,31.6171,1.27829,-12.9288,-19.4472,67.9163,6.7189,49.4241,7.55286,1.81194
47.0375,5.91602,43.9868,7.08586,31.6605,0.458218,-12.9719,-18.8284,68.0027,6.7413,49.5745,6.2673,1.77147
47.05,6.31192,43.9874,6.92345,31.6803,-0.362786,-13.014,-18.208,68.073,6.76319,49.6881,4.97799,1.73086
47.0625,6.70793,43.9777,6.76052,31.6766,-1.18405,-13.0552,-17.5864,68.1271,6.78457,49.7646,3.68601,1.69013
47.075,7.10374,43.9578,6.59708,31.6493,-2.00488,-13.0954,-16.964,68.1651,6.80544,49.8042,2.39243,1.64927
47.0875,7.49906,43.9276,6.43314,31.5986,-2.82463,-13.1345,-16.3414,68.1869,6.8258,49.8066,1.0983,1.60828
47.1,7.89361,43.8872,6.26872,31.5244,-3.64259,-13.1727,-15.719,68.1926,6.84565,49.772,-0.195306,1.56718
47.1125,8.28707,43.8366,6.10382,31.4268,-4.45811,-13.2099,-15.0973,68.1821,6.86498,49.7004,-1.48732,1.52596
47.125,8.67918,43.7757,5.93847,31.3059,-5.27051,-13.2461,-14.4767,68.1554,6.8838,49.5917,-2.77667,1.48462
47.1375,9.06963,43.7048,5.77267,31.1618,-6.07912,-13.2813,-13.8576,68.1127,6.90209,49.4462,-4.06231,1.44317
47.15,9.45813,43.6238,5.60644,30.9946,-6.88327,-13.3156,-13.2407,68.0539,6.91987,49.2639,-5.34316,1.40161
47.1625,9.8444,43.5327,5.43979,30.8044,-7.6823,-13.3488,-12.6262,67.9791,6.93713,49.045,-6.61818,1.35995
47.175,10.2281,43.4318,5.27273,30.5914,-8.47555,-13.381,-12.0147,67.8885,6.95387,48.7897,-7.88631,1.31818
47.1875,10.6091,43.3209,5.10527,30.3558,-9.26237,-13.4122,-11.4066,67.782,6.97009,48.4981,-9.1465,1.27632
47.2,10.9869,43.2002,4.93743,30.0977,-10.0421,-13.4424,-10.8024,67.6598,6.98578,48.1706,-10.3977,1.23436
