t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
2.525,17.1079,-11.7155,-1.53369,-14.3421,24.2955,-13.6195,35.9912,1.67574,5.03444,-20.4402,31.2172,-0.917436
2.5375,16.9332,-11.4096,-1.70401,-13.613,24.6398,-13.6304,35.7426,2.07002,5.02292,-19.3244,31.8627,-0.926922
2.55,16.7676,-11.0996,-1.87445,-12.8738,24.9628,-13.6406,35.5081,2.47217,5.01127,-18.1909,32.4757,-0.935942
2.5625,16.6114,-10.7857,-2.04502,-12.1251,25.2643,-13.6502,35.2879,2.88177,4.99952,-17.0407,33.0555,-0.94452
2.575,16.4645,-10.4681,-2.2157,-11.3676,25.5441,-13.6592,35.0822,3.29841,4.98766,-15.8747,33.6018,-0.952678
2.5875,16.3272,-10.1471,-2.3865,-10.6018,25.8019,-13.6674,34.8911,3.72167,4.9757,-14.6939,34.114,-0.960442
2.6,16.1995,-9.82313,-2.55739,-9.82841,26.0376,-13.6748,34.7149,4.15112,4.96365,-13.4995,34.5918,-0.967836
2.6125,16.0815,-9.4963,-2.72836,-9.04795,26.2509,-13.6816,34.5537,4.58632,4.95151,-12.2923,35.0346,-0.974885
2.625,15.9733,-9.16695,-2.89942,-8.26108,26.4417,-13.6875,34.4076,5.02684,4.93928,-11.0735,35.4421,-0.981615
2.6375,15.875,-8.83535,-3.07055,-7.46842,26.6099,-13.6926,34.2769,5.47223,4.92697,-9.84399,35.8141,-0.988052
2.65,15.7867,-8.5018,-3.24173,-6.67061,26.7552,-13.6969,34.1616,5.92204,4.91458,-8.60495,36.15,-0.99422
2.6625,15.7083,-8.16657,-3.41296,-5.8683,26.8777,-13.7003,34.0618,6.37583,4.90212,-7.35738,36.4498,-1.00015
2.675,15.64,-7.82995,-3.58423,-5.06213,26.9772,-13.7028,33.9777,6.83313,4.88958,-6.10235,36.7131,-1.00585
2.6875,15.5817,-7.49223,-3.75553,-4.25275,27.0536,-13.7044,33.9093,7.2935,4.87697,-4.84091,36.9396,-1.01137
2.7,15.5337,-7.1537,-3.92684,-3.44083,27.1069,-13.705,33.8567,7.75647,4.8643,-3.57416,37.1293,-1.01671
2.7125,15.4957,-6.81466,-4.09815,-2.62702,27.137,-13.7047,33.8199,8.22158,4.85156,-2.30314,37.2818,-1.02191
2.725,15.468,-6.47538,-4.26945,-1.81199,27.1439,-13.7034,33.7991,8.68836,4.83875,-1.02894,37.3972,-1.02698
2.7375,15.4504,-6.13615,-4.44073,-0.996405,27.1277,-13.7011,33.7942,9.15635,4.82588,0.24736,37.4753,-1.03196
2.75,15.4431,-5.79728,-4.61198,-0.180927,27.0882,-13.6978,33.8053,9.62509,4.81295,1.5247,37.5161,-1.03685
2.7625,15.4459,-5.45905,-4.78317,0.633773,27.0256,-13.6934,33.8323,10.0941,4.79996,2.80199,37.5195,-1.04168
2.775,15.4589,-5.12174,-4.95431,1.44702,26.9398,-13.6879,33.8753,10.5629,4.78691,4.07816,37.4854,-1.04647
2.7875,15.4821,-4.78565,-5.12537,2.25816,26.831,-13.6814,33.9343,11.0311,4.7738,5.35214,37.4141,-1.05123
2.8,15.5154,-4.45106,-5.29634,3.0665,26.6993,-13.6738,34.0091,11.4981,4.76063,6.62286,37.3054,-1.05599
2.8125,15.5587,-4.11826,-5.46721,3.8714,26.5447,-13.665,34.0998,11.9636,4.7474,7.88925,37.1596,-1.06076
2.825,15.6121,-3.78754,-5.63796,4.67218,26.3673,-13.6551,34.2063,12.4269,4.73411,9.15026,36.9767,-1.06555
2.8375,15.6755,-3.45917,-5.80858,5.46817,26.1674,-13.6441,34.3286,12.8878,4.72077,10.4048,36.7568,-1.07037
2.85,15.7488,-3.13344,-5.97905,6.25873,25.945,-13.6319,34.4664,13.3457,4.70736,11.6519,36.5003,-1.07525
2.8625,15.8319,-2.81064,-6.14937,7.0432,25.7004,-13.6186,34.6198,13.8002,4.69389,12.8904,36.2073,-1.08019
2.875,15.9249,-2.49103,-6.31951,7.82092,25.4336,-13.604,34.7887,14.2507,4.68035,14.1194,35.8781,-1.08521
2.8875,16.0274,-2.17489,-6.48947,8.59125,25.145,-13.5883,34.9728,14.697,4.66676,15.3377,35.5129,-1.0903
2.9,16.1396,-1.86249,-6.65922,9.35356,24.8348,-13.5714,35.1721,15.1384,4.65309,16.5445,35.112,-1.09549
2.9125,16.2612,-1.55411,-6.82875,10.1072,24.5031,-13.5533,35.3863,15.5746,4.63937,17.7386,34.6759,-1.10078
2.925,16.3922,-1.25,-6.99804,10.8516,24.1504,-13.534,35.6155,16.0052,4.62558,18.9191,34.2049,-1.10617
2.9375,16.5325,-0.950435,-7.16709,11.586,23.7767,-13.5134,35.8593,16.4296,4.61171,20.085,33.6993,-1.11168
2.95,16.6818,-0.655668,-7.33588,12.3099,23.3825,-13.4917,36.1175,16.8475,4.59778,21.2353,33.1597,-1.11731
2.9625,16.8402,-0.365956,-7.50438,13.0227,22.968,-13.4687,36.3901,17.2585,4.58378,22.369,32.5864,-1.12305
2.975,17.0074,-0.08155,-7.67259,13.7238,22.5337,-13.4446,36.6767,17.662,4.56971,23.4853,31.9801,-1.12893
2.9875,17.1832,0.197304,-7.84049,14.4126,22.0797,-13.4192,36.9771,18.0578,4.55556,24.5832,31.3411,-1.13493
3,17.3676,0.470362,-8.00806,15.0886,21.6065,-13.3925,37.2912,18.4454,4.54134,25.6617,30.6701,-1.14107
3.0125,17.5604,0.737387,-8.1753,15.7511,21.1145,-13.3647,37.6186,18.8244,4.52703,26.7199,29.9675,-1.14733
3.025,17.7613,0.998147,-8.34218,16.3996,20.604,-13.3356,37.9591,19.1945,4.51265,27.7571,29.2341,-1.15374
3.0375,17.9703,1.25241,-8.50868,17.0336,20.0754,-13.3053,38.3124,19.5552,4.49819,28.7722,28.4704,-1.16027
3.05,18.1871,1.49996,-8.6748,17.6525,19.5293,-13.2738,38.6783,19.9061,4.48365,29.7645,27.6771,-1.16695
3.0625,18.4116,1.74057,-8.84052,18.2559,18.9659,-13.2411,39.0564,20.247,4.46902,30.7332,26.8549,-1.17375
3.075,18.6435,1.97404,-9.00583,18.8432,18.3858,-13.2072,39.4465,20.5774,4.4543,31.6773,26.0044,-1.1807
3.0875,18.8826,2.20015,-9.1707,19.414,17.7895,-13.172,39.8483,20.897,4.4395,32.5962,25.1264,-1.18777
3.1,19.1287,2.41871,-9.33512,19.9677,17.1773,-13.1357,40.2613,21.2054,4.42461,33.4891,24.2216,-1.19498
3.1125,19.3817,2.62952,-9.49908,20.504,16.5499,-13.0981,40.6854,21.5024,4.40962,34.3551,23.2908,-1.20231
3.125,19.6413,2.83239,-9.66257,21.0223,15.9076,-13.0593,41.1201,21.7876,4.39455,35.1937,22.3347,-1.20977
3.1375,19.9072,3.02715,-9.82556,21.5222,15.2511,-13.0194,41.5651,22.0607,4.37938,36.004,21.3543,-1.21736
3.15,20.1792,3.21361,-9.98805,22.0033,14.5808,-12.9782,42.0201,22.3214,4.36412,36.7855,20.3502,-1.22507
3.1625,20.4572,3.39161,-10.15,22.4653,13.8973,-12.9359,42.4846,22.5693,4.34875,37.5374,19.3234,-1.23289
3.175,20.7408,3.56099,-10.3114,22.9077,13.2011,-12.8924,42.9584,22.8043,4.33329,38.2591,18.2747,-1.24083
3.1875,21.0298,3.72159,-10.4723,23.3302,12.4929,-12.8477,43.441,23.0261,4.31773,38.95,17.2051,-1.24889
3.2,21.324,3.87327,-10.6326,23.7324,11.7731,-12.8019,43.932,23.2344,4.30207,39.6096,16.1153,-1.25705
3.2125,21.623,4.01587,-10.7924,24.1139,11.0423,-12.7549,44.4311,23.4289,4.28631,40.2372,15.0063,-1.26531
3.225,21.9267,4.14928,-10.9515,24.4746,10.3013,-12.7068,44.9378,23.6095,4.27044,40.8324,13.8792,-1.27368
3.2375,22.2348,4.27337,-11.11,24.814,9.55043,-12.6575,45.4517,23.7758,4.25447,41.3946,12.7347,-1.28214
3.25,22.547,4.388,-11.2679,25.1318,8.79045,-12.6071,45.9725,23.9278,4.23839,41.9234,11.5739,-1.29069
3.2625,22.863,4.49309,-11.4252,25.4279,8.02195,-12.5555,46.4997,24.0651,4.2222,42.4183,10.3977,-1.29934
3.275,23.1826,4.58852,-11.5818,25.702,7.24554,-12.5028,47.0328,24.1877,4.2059,42.8789,9.20716,-1.30806
3.2875,23.5055,4.6742,-11.7378,25.9538,6.46187,-12.4491,47.5715,24.2952,4.1895,43.3049,8.00326,-1.31687
3.3,23.8313,4.75004,-11.893,26.1832,5.67156,-12.3942,48.1153,24.3877,4.17298,43.6957,6.787,-1.32575
3.3125,24.1599,4.81596,-12.0476,26.3899,4.87526,-12.3382,48.6638,24.4649,4.15635,44.0513,5.5594,-1.3347
3.325,24.491,4.8719,-12.2015,26.5738,4.07362,-12.2811,49.2164,24.5266,4.13961,44.3711,4.32149,-1.34372
3.3375,24.8242,4.91778,-12.3546,26.7347,3.26729,-12.2229,49.7729,24.5729,4.12276,44.6549,3.07431,-1.35279
3.35,25.1593,4.95356,-12.5071,26.8725,2.45693,-12.1637,50.3327,24.6035,4.10579,44.9026,1.8189,-1.36193
3.3625,25.4959,4.97919,-12.6587,26.9871,1.6432,-12.1034,50.8953,24.6183,4.08871,45.1138,0.556323,-1.37112
3.375,25.8338,4.99463,-12.8096,27.0783,0.826758,-12.042,51.4603,24.6173,4.07152,45.2884,-0.712371,-1.38035
3.3875,26.1728,4.99985,-12.9598,27.1462,0.00828,-11.9796,52.0274,24.6005,4.0542,45.4263,-1.98612,-1.38963
3.4,26.5124,4.99483,-13.1091,27.1906,-0.81157,-11.9161,52.5959,24.5677,4.03678,45.5273,-3.26386,-1.39895
3.4125,26.8524,4.97956,-13.2577,27.2116,-1.63212,-11.8516,53.1654,24.5189,4.01923,45.5913,-4.54451,-1.4083
3.425,27.1926,4.95403,-13.4054,27.209,-2.4527,-11.7861,53.7355,24.454,4.00157,45.6182,-5.82702,-1.41768
3.4375,27.5326,4.91825,-13.5523,27.1829,-3.27265,-11.7196,54.3057,24.3732,3.98379,45.6081,-7.1103,-1.42709
3.45,27.8721,4.87222,-13.6984,27.1334,-4.09128,-11.6521,54.8755,24.2763,3.96589,45.5609,-8.39328,-1.43652
3.4625,28.2108,4.81597,-13.8436,27.0604,-4.90793,-11.5835,55.4446,24.1634,3.94788,45.4767,-9.67489,-1.44596
3.475,28.5485,4.74953,-13.988,26.9641,-5.72193,-11.514,56.0123,24.0344,3.92974,45.3555,-10.9541,-1.45542
3.4875,28.8848,4.67294,-14.1315,26.8445,-6.53261,-11.4435,56.5783,23.8895,3.91149,45.1974,-12.2297,-1.46488
3.5,29.2195,4.58623,-14.2741,26.7017,-7.33931,-11.3721,57.1421,23.7287,3.89312,45.0025,-13.5008,-1.47435
3.5125,29.5523,4.48948,-14.4158,26.5358,-8.14137,-11.2996,57.7032,23.552,3.87463,44.771,-14.7662,-1.48382
3.525,29.8828,4.38272,-14.5565,26.3469,-8.93813,-11.2262,58.2612,23.3596,3.85603,44.5031,-16.025,-1.49328
3.5375,30.2108,4.26605,-14.6964,26.1353,-9.72894,-11.1519,58.8156,23.1514,3.8373,44.1989,-17.276,-1.50273
3.55,30.5361,4.13953,-14.8353,25.9011,-10.5131,-11.0766,59.366,22.9277,3.81846,43.8588,-18.5182,-1.51217
3.5625,30.8583,4.00325,-14.9733,25.6445,-11.2901,-11.0004,59.9119,22.6885,3.7995,43.483,-19.7506,-1.52159
3.575,31.1771,3.85731,-15.1103,25.3657,-12.0592,-10.9233,60.4529,22.434,3.78042,43.0717,-20.9722,-1.53099
3.5875,31.4923,3.7018,-15.2464,25.065,-12.8198,-10.8453,60.9886,22.1643,3.76122,42.6253,-22.1818,-1.54036
3.6,31.8036,3.53685,-15.3815,24.7425,-13.5712,-10.7664,61.5184,21.8795,3.74191,42.1443,-23.3786,-1.5497
3.6125,32.1108,3.36257,-15.5156,24.3986,-14.3128,-10.6866,62.0421,21.5799,3.72248,41.6289,-24.5615,-1.55901
3.625,32.4135,3.17907,-15.6486,24.0335,-15.0441,-10.6059,62.559,21.2655,3.70293,41.0796,-25.7296,-1.56828
3.6375,32.7115,2.98651,-15.7807,23.6476,-15.7645,-10.5244,63.0689,20.9367,3.68327,40.4968,-26.8818,-1.57751
3.65,33.0046,2.78501,-15.9117,23.2411,-16.4733,-10.4419,63.5713,20.5936,3.6635,39.8811,-28.0172,-1.58669
3.6625,33.2925,2.57473,-16.0417,22.8145,-17.1699,-10.3587,64.0658,20.2363,3.64361,39.2328,-29.1348,-1.59582
3.675,33.5749,2.35581,-16.1707,22.368,-17.8538,-10.2746,64.552,19.8653,3.6236,38.5526,-30.2338,-1.6049
3.6875,33.8516,2.12844,-16.2986,21.902,-18.5245,-10.1896,65.0295,19.4806,3.60348,37.841,-31.3132,-1.61393
3.7,34.1224,1.89276,-16.4254,21.417,-19.1813,-10.1038,65.4979,19.0825,3.58325,37.0985,-32.372,-1.62289
3.7125,34.3869,1.64896,-16.5512,20.9132,-19.8237,-10.0172,65.9568,18.6714,3.56291,36.3258,-33.4095,-1.63178
3.725,34.6451,1.39723,-16.6759,20.3912,-20.4513,-9.92985,66.4059,18.2474,3.54246,35.5235,-34.4248,-1.64061
3.7375,34.8967,1.13775,-16.7994,19.8514,-21.0634,-9.84166,66.8448,17.8108,3.5219,34.6923,-35.417,-1.64937
3.75,35.1413,0.87071,-16.9219,19.2942,-21.6596,-9.75268,67.2731,17.362,3.50123,33.8328,-36.3853,-1.65805
3.7625,35.3789,0.596323,-17.0433,18.7201,-22.2395,-9.66293,67.6905,16.9013,3.48045,32.9458,-37.3288,-1.66665
3.775,35.6093,0.314794,-17.1635,18.1295,-22.8024,-9.57241,68.0966,16.4289,3.45956,32.0319,-38.2468,-1.67517
3.7875,35.8321,0.0263361,-17.2826,17.523,-23.348,-9.48113,68.4912,15.9452,3.43857,31.092,-39.1386,-1.6836
3.8,36.0473,-0.268831,-17.4005,16.9011,-23.8757,-9.38911,68.8738,15.4506,3.41747,30.1267,-40.0033,-1.69194
3.8125,36.2546,-0.570481,-17.5173,16.2642,-24.3853,-9.29634,69.2442,14.9453,3.39627,29.1369,-40.8404,-1.70019
3.825,36.4538,-0.878385,-17.6329,15.6129,-24.8762,-9.20285,69.6021,14.4297,3.37497,28.1234,-41.6489,-1.70835
3.8375,36.6448,-1.19231,-17.7474,14.9477,-25.348,-9.10864,69.9472,13.9042,3.35356,27.087,-42.4284,-1.7164
3.85,36.8275,-1.512,-17.8606,14.2692,-25.8004,-9.01372,70.2792,13.3691,3.33206,26.0286,-43.1782,-1.72435
3.8625,37.0015,-1.83723,-17.9727,13.578,-26.2329,-8.9181,70.5979,12.8248,3.31045,24.949,-43.8975,-1.73219
3.875,37.1669,-2.16774,-18.0836,12.8746,-26.6453,-8.82179,70.9029,12.2718,3.28875,23.8492,-44.5859,-1.73993
3.8875,37.3233,-2.50328,-18.1932,12.1596,-27.0372,-8.72481,71.194,11.7103,3.26696,22.7299,-45.2427,-1.74755
3.9,37.4708,-2.84358,-18.3017,11.4336,-27.4082,-8.62715,71.471,11.1409,3.24506,21.5923,-45.8674,-1.75505
3.9125,37.6091,-3.1884,-18.4089,10.6972,-27.7581,-8.52884,71.7337,10.5638,3.22308,20.437,-46.4596,-1.76243
3.925,37.7382,-3.53745,-18.5149,9.951,-28.0865,-8.42987,71.9819,9.97951,3.201,19.2652,-47.0186,-1.76969
3.9375,37.8579,-3.89047,-18.6197,9.19565,-28.3933,-8.33027,72.2153,9.38846,3.17884,18.0778,-47.544,-1.77683
3.95,37.968,-4.24719,-18.7232,8.43175,-28.6781,-8.23004,72.4338,8.79105,3.15658,16.8758,-48.0354,-1.78383
3.9625,38.0686,-4.60733,-18.8254,7.65994,-28.9406,-8.12919,72.6371,8.18772,3.13424,15.6601,-48.4924,-1.7907
3.975,38.1595,-4.97061,-18.9264,6.88087,-29.1808,-8.02773,72.8252,7.57889,3.11182,14.4318,-48.9146,-1.79744
3.9875,38.2406,-5.33675,-19.0261,6.09517,-29.3984,-7.92568,72.9979,6.965,3.08931,13.1918,-49.3016,-1.80403
4,38.3119,-5.70548,-19.1245,5.30349,-29.5932,-7.82304,73.155,6.34649,3.06672,11.9412,-49.6532,-1.81049
4.0125,38.3732,-6.07649,-19.2217,4.50651,-29.765,-7.71982,73.2964,5.72382,3.04405,10.681,-49.969,-1.8168
4.025,38.4245,-6.44951,-19.3175,3.70486,-29.9137,-7.61603,73.422,5.09742,3.0213,9.41219,-50.2487,-1.82295
4.0375,38.4658,-6.82424,-19.4121,2.89923,-30.0393,-7.51169,73.5317,4.46775,2.99847,8.13589,-50.4922,-1.82896
4.05,38.497,-7.20039,-19.5053,2.09027,-30.1415,-7.4068,73.6253,3.83527,2.97557,6.85313,-50.6993,-1.83482
4.0625,38.518,-7.57767,-19.5972,1.27866,-30.2203,-7.30137,73.703,3.20042,2.9526,5.56495,-50.8697,-1.84051
4.075,38.5289,-7.9558,-19.6878,0.465068,-30.2756,-7.19542,73.7644,2.56368,2.92956,4.27242,-51.0033,-1.84604
4.0875,38.5297,-8.33447,-19.7771,-0.349829,-30.3074,-7.08896,73.8098,1.92549,2.90645,2.97659,-51.1,-1.85141
4.1,38.5202,-8.71339,-19.8651,-1.16536,-30.3157,-6.982,73.8388,1.28633,2.88328,1.67853,-51.1597,-1.85662
4.1125,38.5005,-9.09226,-19.9517,-1.98084,-30.3004,-6.87454,73.8517,0.646655,2.86004,0.379305,-51.1825,-1.86165
4.125,38.4707,-9.4708,-20.0369,-2.7956,-30.2616,-6.7666,73.8483,0.00692554,2.83674,-0.920012,-51.1681,-1.86651
4.1375,38.4306,-9.8487,-20.1208,-3.60896,-30.1993,-6.65819,73.8287,-0.632394,2.81338,-2.21836,-51.1168,-1.87119
4.15,38.3805,-10.2257,-20.2034,-4.42025,-30.1136,-6.54932,73.7929,-1.27084,2.78996,-3.51466,-51.0284,-1.87569
4.1625,38.3201,-10.6014,-20.2846,-5.2288,-30.0044,-6.44,73.7409,-1.90795,2.76648,-4.80785,-50.9031,-1.88001
4.175,38.2497,-10.9757,-20.3644,-6.03394,-29.872,-6.33024,73.6727,-2.54326,2.74296,-6.09688,-50.7411,-1.88414
4.1875,38.1693,-11.3481,-20.4428,-6.835,-29.7164,-6.22005,73.5885,-3.17632,2.71938,-7.38067,-50.5423,-1.88808
4.2,38.0789,-11.7185,-20.5199,-7.63131,-29.5377,-6.10945,73.4882,-3.80667,2.69576,-8.65818,-50.307,-1.89183
4.2125,37.9786,-12.0865,-20.5956,-8.42222,-29.3361,-5.99845,73.372,-4.43385,2.67209,-9.92836,-50.0354,-1.89539
4.225,37.8684,-12.4518,-20.6698,-9.20707,-29.1118,-5.88705,73.24,-5.05741,2.64837,-11.1902,-49.7277,-1.89875
4.2375,37.7484,-12.8142,-20.7427,-9.98522,-28.8649,-5.77527,73.0923,-5.67689,2.62462,-12.4425,-49.3842,-1.9019
4.25,37.6188,-13.1733,-20.8142,-10.756,-28.5956,-5.66312,72.929,-6.29186,2.60083,-13.6845,-49.0051,-1.90485
4.2625,37.4795,-13.529,-20.8843,-11.5188,-28.3042,-5.55061,72.7503,-6.90187,2.577,-14.9149,-48.5908,-1.90759
4.275,37.3308,-13.8809,-20.953,-12.273,-27.991,-5.43776,72.5562,-7.50649,2.55314,-16.1329,-48.1416,-1.91012
4.2875,37.1728,-14.2287,-21.0202,-13.0179,-27.6561,-5.32456,72.347,-8.10527,2.52924,-17.3374,-47.6579,-1.91244
4.3,37.0054,-14.5722,-21.0861,-13.753,-27.2998,-5.21104,72.1228,-8.69779,2.50533,-18.5275,-47.14,-1.91454
4.3125,36.829,-14.9111,-21.1505,-14.4776,-26.9225,-5.09721,71.8839,-9.28363,2.48138,-19.702,-46.5884,-1.91642
4.325,36.6435,-15.2451,-21.2135,-15.1911,-26.5244,-4.98308,71.6303,-9.86236,2.45742,-20.8602,-46.0037,-1.91807
4.3375,36.4492,-15.5741,-21.2751,-15.8929,-26.1059,-4.86866,71.3624,-10.4336,2.43343,-22.001,-45.3861,-1.91949
4.35,36.2463,-15.8977,-21.3352,-16.5825,-25.6673,-4.75396,71.0804,-10.9969,2.40943,-23.1235,-44.7363,-1.92069
4.3625,36.0347,-16.2157,-21.3939,-17.2593,-25.2089,-4.63899,70.7844,-11.5519,2.38541,-24.2268,-44.0549,-1.92165
4.375,35.8148,-16.5279,-21.4512,-17.9227,-24.7313,-4.52377,70.4748,-12.0981,2.36139,-25.31,-43.3423,-1.92237
4.3875,35.5867,-16.8339,-21.507,-18.5722,-24.2347,-4.40831,70.1518,-12.6353,2.33736,-26.3721,-42.5992,-1.92285
4.4,35.3506,-17.1336,-21.5614,-19.2072,-23.7195,-4.29262,69.8156,-13.163,2.31332,-27.4124,-41.8261,-1.92309
4.4125,35.1066,-17.4268,-21.6144,-19.8272,-23.1863,-4.1767,69.4665,-13.6808,2.28928,-28.4299,-41.0238,-1.92308
4.425,34.855,-17.7132,-21.6658,-20.4318,-22.6354,-4.06059,69.1049,-14.1885,2.26524,-29.4238,-40.1928,-1.92282
4.4375,34.5959,-17.9926,-21.7159,-21.0203,-22.0672,-3.94428,68.7311,-14.6855,2.24121,-30.3933,-39.3339,-1.92231
4.45,34.3295,-18.2648,-21.7644,-21.5923,-21.4823,-3.82778,68.3452,-15.1717,2.21719,-31.3377,-38.4479,-1.92154
4.4625,34.0561,-18.5296,-21.8116,-22.1474,-20.8811,-3.71112,67.9477,-15.6466,2.19317,-32.256,-37.5353,-1.9205
4.475,33.7759,-18.7868,-21.8572,-22.685,-20.2642,-3.5943,67.5389,-16.11,2.16917,-33.1477,-36.597,-1.91921
4.4875,33.4891,-19.0362,-21.9014,-23.2048,-19.632,-3.47734,67.1191,-16.5614,2.14519,-34.0119,-35.6338,-1.91764
4.5,33.1959,-19.2775,-21.9442,-23.7063,-18.985,-3.36024,66.6887,-17.0007,2.12123,-34.8479,-34.6465,-1.9158
4.5125,32.8965,-19.5107,-21.9854,-24.189,-18.3239,-3.24303,66.2481,-17.4275,2.0973,-35.6551,-33.6358,-1.91369
4.525,32.5912,-19.7356,-22.0252,-24.6527,-17.6491,-3.1257,65.7975,-17.8415,2.07339,-36.4328,-32.6026,-1.9113
4.5375,32.2803,-19.9519,-22.0636,-25.0969,-16.9611,-3.00828,65.3374,-18.2425,2.04952,-37.1803,-31.5479,-1.90863
4.55,31.9639,-20.1596,-22.1004,-25.5212,-16.2607,-2.89078,64.8681,-18.6301,2.02568,-37.8971,-30.4723,-1.90567
4.5625,31.6423,-20.3584,-22.1358,-25.9252,-15.5483,-2.77321,64.3901,-19.0042,2.00188,-38.5826,-29.377,-1.90242
4.575,31.3158,-20.5482,-22.1698,-26.3088,-14.8245,-2.65559,63.9037,-19.3645,1.97812,-39.2361,-28.2626,-1.89888
4.5875,30.9847,-20.7289,-22.2022,-26.6715,-14.0899,-2.53792,63.4093,-19.7107,1.95441,-39.8573,-27.1303,-1.89504
4.6,30.6491,-20.9004,-22.2332,-27.013,-13.3452,-2.42022,62.9074,-20.0426,1.93074,-40.4454,-25.9809,-1.8909
4.6125,30.3095,-21.0625,-22.2627,-27.3331,-12.5909,-2.3025,62.3983,-20.3601,1.90713,-41.0002,-24.8153,-1.88646
4.625,29.9659,-21.2152,-22.2908,-27.6314,-11.8276,-2.18477,61.8825,-20.663,1.88358,-41.5211,-23.6346,-1.88171
4.6375,29.6188,-21.3582,-22.3173,-27.9078,-11.0561,-2.06705,61.3604,-20.9509,1.86009,-42.0077,-22.4398,-1.87664
4.65,29.2683,-21.4915,-22.3425,-28.1621,-10.2769,-1.94935,60.8325,-21.2239,1.83667,-42.4596,-21.2317,-1.87127
4.6625,28.9148,-21.6151,-22.3661,-28.3939,-9.49073,-1.83169,60.2991,-21.4817,1.81331,-42.8764,-20.0115,-1.86557
4.675,28.5586,-21.7288,-22.3882,-28.6032,-8.69814,-1.71407,59.7607,-21.7241,1.79003,-43.2578,-18.78,-1.85956
4.6875,28.1998,-21.8325,-22.4089,-28.7897,-7.89984,-1.59651,59.2178,-21.9511,1.76682,-43.6036,-17.5385,-1.85321
4.7,27.8389,-21.9262,-22.4282,-28.9533,-7.09648,-1.47902,58.6708,-22.1626,1.7437,-43.9133,-16.2878,-1.84654
4.7125,27.4761,-22.0099,-22.4459,-29.0938,-6.28873,-1.36161,58.1201,-22.3583,1.72066,-44.1868,-15.029,-1.83954
4.725,27.1117,-22.0834,-22.4622,-29.2112,-5.47724,-1.24431,57.5662,-22.5383,1.69771,-44.4239,-13.7632,-1.8322
4.7375,26.7459,-22.1468,-22.477,-29.3054,-4.6627,-1.12711,57.0097,-22.7024,1.67486,-44.6243,-12.4915,-1.82451
4.75,26.3791,-22.2,-22.4904,-29.3762,-3.84577,-1.01004,56.4508,-22.8505,1.6521,-44.7879,-11.2148,-1.81649
4.7625,26.0116,-22.243,-22.5023,-29.4237,-3.02713,-0.8931,55.8901,-22.9827,1.62945,-44.9146,-9.93417,-1.80812
4.775,25.6436,-22.2757,-22.5127,-29.4477,-2.20746,-0.776313,55.3281,-23.0989,1.6069,-45.0042,-8.65078,-1.79939
4.7875,25.2755,-22.2981,-22.5217,-29.4483,-1.38742,-0.659687,54.7652,-23.199,1.58446,-45.0567,-7.36565,-1.79032
4.8,24.9075,-22.3104,-22.5292,-29.4254,-0.567712,-0.543235,54.2018,-23.283,1.56214,-45.0722,-6.07984,-1.78088
4.8125,24.54,-22.3123,-22.5353,-29.3792,0.251004,-0.426972,53.6385,-23.351,1.53994,-45.0504,-4.79442,-1.77109
4.825,24.1731,-22.3041,-22.5399,-29.3096,1.06805,-0.310907,53.0757,-23.4029,1.51787,-44.9916,-3.51045,-1.76093
4.8375,23.8073,-22.2856,-22.543,-29.2166,1.88274,-0.195056,52.5139,-23.4388,1.49592,-44.8957,-2.22901,-1.7504
4.85,23.4428,-22.257,-22.5447,-29.1004,2.69441,-0.0794292,51.9535,-23.4586,1.47411,-44.7628,-0.951152,-1.73951
4.8625,23.0799,-22.2183,-22.545,-28.9611,3.50239,0.0359601,51.395,-23.4625,1.45243,-44.5931,0.322065,-1.72824
4.875,22.7189,-22.1695,-22.5439,-28.7988,4.306,0.1511,50.8388,-23.4506,1.4309,-44.3866,1.58958,-1.71659
4.8875,22.36,-22.1107,-22.5412,-28.6135,5.1046,0.265978,50.2854,-23.4228,1.40952,-44.1436,2.85035,-1.70457
4.9,22.0036,-22.0419,-22.5372,-28.4056,5.8975,0.380582,49.7354,-23.3794,1.38829,-43.8643,4.10332,-1.69217
4.9125,21.65,-21.9633,-22.5317,-28.1751,6.68407,0.494901,49.189,-23.3203,1.36722,-43.5489,5.34746,-1.67938
4.925,21.2994,-21.8748,-22.5248,-27.9223,7.46364,0.608923,48.6468,-23.2457,1.34631,-43.1977,6.58174,-1.66621
4.9375,20.952,-21.7767,-22.5165,-27.6473,8.23558,0.722635,48.1092,-23.1558,1.32556,-42.811,7.80513,-1.65265
4.95,20.6083,-21.669,-22.5068,-27.3504,8.99924,0.836028,47.5767,-23.0506,1.30499,-42.3891,9.01661,-1.6387
4.9625,20.2684,-21.5518,-22.4956,-27.0318,9.75399,0.949089,47.0496,-22.9304,1.2846,-41.9323,10.2152,-1.62435
4.975,19.9326,-21.4252,-22.483,-26.6918,10.4992,1.06181,46.5285,-22.7953,1.26438,-41.4411,11.3999,-1.60962
4.9875,19.6012,-21.2893,-22.4691,-26.3308,11.2343,1.17418,46.0137,-22.6455,1.24436,-40.9158,12.5697,-1.59449
5,19.2744,-21.1444,-22.4537,-25.9489,11.9586,1.28618,45.5057,-22.4811,1.22452,-40.3569,13.7236,-1.57897
